,ShrubID,Year,RingWidth,RWI_Spline,RWI_NegExp,BAI,BAI_Resid,Age,Estab,Section,SiteID,Genus,Species,StemLength,StemHeight,StemDiam,CanopyCover,Twigs,Moose,Hare,Ptarmagin,PropMoose,PropHare,PropPtarmagin,PropMoose_S,PropHare_S,PropPtarmagin_S,PropBrowse_S,Bin_Moose,Bin_Hare,Bin_Ptarmagin,Binary_Browse,MooseFeces,HareFeces,PtarmaginFeces,MooseFeces_S,HareFeces _S,PtarmaginFeces_S,DistToRoad,RoadSide,GMU,VegCoverGIS,VegCoverOBS,SoilText,SoilMoist,LastBurn,Elevation,Aspect,Slope,X_Cord,Y_Cord,Shrub_ID_year,summ.temp,temp,summ.min,summ.max,summ.rain,wint.rain,pet,wet,frost,HareIndex,GMU_year,MooseDensity
2031,261-2-B-BENA,2001,0.1055,0.914233787,0.754960425,1.415406086,0.442598903,15,1986,21,261-2,Betula,BENA,66,25,12,0,19,0,0,0,0,0,0,0.007017544,0,0.087719298,0.094736842,NA,NA,NA,0,0,0,1,0,0,2,388.99561,East,26B,Dwarf Shrub-Lichen,Low Shrub,Sandy Loam,Mesic,0,888.892761,295,13.025289,-149.351465,68.301786,261-2-B-BENA_2001,5.033333302,-12.1250002,0.733333349,9.366666794,131.5000038,4.400000036,0.650000011,44.91999876,315.5299969,2,26B_2001,0.27
2032,261-2-C-BENA,2001,0.2195,1.707201574,1.666824869,2.085633462,0.346397871,10,1991,21,261-2,Betula,BENA,37,18,8,0,13,0,0,0,0,0,0,0.007017544,0,0.087719298,0.094736842,NA,NA,NA,0,0,0,1,0,0,2,388.99561,East,26B,Dwarf Shrub-Lichen,Low Shrub,Sandy Loam,Mesic,0,888.892761,295,13.025289,-149.351465,68.301786,261-2-C-BENA_2001,5.033333302,-12.1250002,0.733333349,9.366666794,131.5000038,4.400000036,0.650000011,44.91999876,315.5299969,2,26B_2001,0.27
2033,261-3-D-BENA,2001,0.209333333,1.330735252,1.454567014,3.430250411,1.729341015,21,1980,21,261-3,Betula,BENA,74,41,14,0,26,0,0,0,0,0,0,0.007017544,0,0.087719298,0.094736842,NA,NA,NA,0,0,0,1,0,0,2,380.53651,East,26B,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic,0,884.224731,295,11.657486,-149.351558,68.302088,261-3-D-BENA_2001,5.033333302,-12.1250002,0.733333349,9.366666794,131.5000038,4.400000036,0.650000011,44.91999876,315.5299969,2,26B_2001,0.27
2034,261-4-A-BENA,2001,0.03825,0.731939434,0.458923513,0.280557379,-0.131063909,36,1965,21,261-4,Betula,BENA,45,23,13,0,13,0,0,0,0,0,0,0.007017544,0,0.087719298,0.094736842,NA,NA,NA,0,0,0,0,0,0,2,405.679111,East,26B,Low Shrub,Low Shrub,Sandy Loam,Mesic,0,886.626587,308,9.946874,-149.350886,68.302265,261-4-A-BENA_2001,5.033333302,-12.1250002,0.733333349,9.366666794,131.5000038,4.400000036,0.650000011,44.91999876,315.5299969,2,26B_2001,0.27
2035,261-4-B-BENA,2001,0.1125,0.854202358,0.890074323,1.79807092,0.681896806,15,1986,21,261-4,Betula,BENA,71,30,12,0,13,0,0,0,0,0,0,0.007017544,0,0.087719298,0.094736842,NA,NA,NA,0,0,0,0,0,0,2,405.679111,East,26B,Low Shrub,Low Shrub,Sandy Loam,Mesic,0,886.626587,308,9.946874,-149.350886,68.302265,261-4-B-BENA_2001,5.033333302,-12.1250002,0.733333349,9.366666794,131.5000038,4.400000036,0.650000011,44.91999876,315.5299969,2,26B_2001,0.27
2036,268-1-B-BENA,2001,0.02725,0.818374452,0.476260255,0.228938263,-1.302104167,16,1985,22,268-1,Betula,BENA,63,26,6,0,12,0,0,0,0,0,0,0.009118541,0.003039514,0.209726444,0.221884498,NA,NA,NA,0,0,1,2,0,1,16,212.091228,West,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic,0,818.738892,195,1.432166,-149.327109,68.400098,268-1-B-BENA_2001,5.033333302,-12.1250002,0.733333349,9.366666794,131.5000038,4.400000036,0.650000011,44.91999876,315.5299969,2,26B_2001,0.27
2037,268-1-C-BENA,2001,0.0795,1.301193177,1.064693811,0.601289053,-0.584264848,13,1988,22,268-1,Betula,BENA,47,18,6,0,11,0,0,0,0,0,0,0.009118541,0.003039514,0.209726444,0.221884498,NA,NA,NA,0,0,1,2,0,1,16,212.091228,West,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic,0,818.738892,195,1.432166,-149.327109,68.400098,268-1-C-BENA_2001,5.033333302,-12.1250002,0.733333349,9.366666794,131.5000038,4.400000036,0.650000011,44.91999876,315.5299969,2,26B_2001,0.27
2038,268-2-A-BENA,2001,0.0805,1.1801688,0.788747146,1.519159539,0.143219811,11,1990,22,268-2,Betula,BENA,60,23,9,0,24,0,0,0,0,0,0,0.009118541,0.003039514,0.209726444,0.221884498,NA,NA,NA,0,0,0,4,0,1,16,184.615387,West,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic,0,819.441162,203,1.359031,-149.326454,68.400307,268-2-A-BENA_2001,5.033333302,-12.1250002,0.733333349,9.366666794,131.5000038,4.400000036,0.650000011,44.91999876,315.5299969,2,26B_2001,0.27
2039,268-4-C-BENA,2001,0.065,1.238416566,0.908373122,0.553493648,-0.039283121,22,1979,22,268-4,Betula,BENA,58,32,8,0,18,0,0,0,0,0,0,0.009118541,0.003039514,0.209726444,0.221884498,NA,NA,NA,0,0,0,5,0,1,16,171.881056,West,26B,Dwarf Shrub-Lichen,Low Shrub,Sandy Gravel,Mesic,0,820.486511,188,1.085947,-149.326166,68.400831,268-4-C-BENA_2001,5.033333302,-12.1250002,0.733333349,9.366666794,131.5000038,4.400000036,0.650000011,44.91999876,315.5299969,2,26B_2001,0.27
2040,268-4-D-BENA,2001,0.1015,0.929820201,1.224676462,0.925843848,-0.15263503,13,1988,22,268-4,Betula,BENA,57,23,7,0,15,0,0,0,0,0,0,0.009118541,0.003039514,0.209726444,0.221884498,NA,NA,NA,0,0,0,5,0,1,16,171.881056,West,26B,Dwarf Shrub-Lichen,Low Shrub,Sandy Gravel,Mesic,0,820.486511,188,1.085947,-149.326166,68.400831,268-4-D-BENA_2001,5.033333302,-12.1250002,0.733333349,9.366666794,131.5000038,4.400000036,0.650000011,44.91999876,315.5299969,2,26B_2001,0.27
2041,282-1-B-BENA,2001,0.142,1.134974687,1.344131259,1.633938144,0.319889743,12,1989,23,282-1,Betula,BENA,41,18,8,0,9,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,577.316923,West,26B,Tussock Tundra (Low shrub or Herbaceous),Tussock Tundra,Clay Loam,Mesic,0,826.622314,26,2.82316,-149.530032,68.582817,282-1-B-BENA_2001,9.30000035,-8.691666901,4.799999952,13.83333333,113.5000057,19.30000031,0.858333349,68.48999858,279.3399997,2,26B_2001,0.27
2042,282-1-D-BENA,2001,0.0915,2.316663529,0.71654245,1.48226546,0.118634198,11,1990,23,282-1,Betula,BENA,74,20,11,0,15,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,577.316923,West,26B,Tussock Tundra (Low shrub or Herbaceous),Tussock Tundra,Clay Loam,Mesic,0,826.622314,26,2.82316,-149.530032,68.582817,282-1-D-BENA_2001,9.30000035,-8.691666901,4.799999952,13.83333333,113.5000057,19.30000031,0.858333349,68.48999858,279.3399997,2,26B_2001,0.27
2043,282-2-A-BENA,2001,0.05825,0.692562906,0.874604106,0.414718701,-0.867304251,14,1987,23,282-2,Betula,BENA,44,16,6,0,7,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,604.079816,West,26B,Low Shrub,Low Shrub-Tussock Tundra,Clay Loam,Mesic,0,826.41803,354,3.355184,-149.530916,68.583004,282-2-A-BENA_2001,9.30000035,-8.691666901,4.799999952,13.83333333,113.5000057,19.30000031,0.858333349,68.48999858,279.3399997,2,26B_2001,0.27
2044,282-2-B-BENA,2001,0.04275,0.755655738,0.622788762,0.269378415,-1.700312899,10,1991,23,282-2,Betula,BENA,27,18,6,0,5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,604.079816,West,26B,Low Shrub,Low Shrub-Tussock Tundra,Clay Loam,Mesic,0,826.41803,354,3.355184,-149.530916,68.583004,282-2-B-BENA_2001,9.30000035,-8.691666901,4.799999952,13.83333333,113.5000057,19.30000031,0.858333349,68.48999858,279.3399997,2,26B_2001,0.27
2045,282-3-B-BENA,2001,0.18625,1.385137814,2.070594775,1.849130637,-0.19959315,7,1994,23,282-3,Betula,BENA,31,18,7,0,8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,571.732475,West,26B,Low Shrub,Low Shrub-Tussock Tundra,Clay Loam,Mesic,0,823.876221,27,3.830761,-149.53038,68.583298,282-3-B-BENA_2001,9.30000035,-8.691666901,4.799999952,13.83333333,113.5000057,19.30000031,0.858333349,68.48999858,279.3399997,2,26B_2001,0.27
2046,282-4-A-BENA,2001,0.085,1.377716329,1.230001559,0.924209435,-0.154401913,13,1988,23,282-4,Betula,BENA,52,15,7,0,6,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,597.547448,West,26B,Tussock Tundra (Low shrub or Herbaceous),Low Shrub-Tussock Tundra,Clay Loam,Mesic,0,823.620117,358,4.137664,-149.531178,68.583423,282-4-A-BENA_2001,9.30000035,-8.691666901,4.799999952,13.83333333,113.5000057,19.30000031,0.858333349,68.48999858,279.3399997,2,26B_2001,0.27
2047,60-4-B-BENA,2001,0.14325,1.078761396,1.071028037,1.823421806,0.325777413,11,1990,1,60-4,Betula,BENA,95,NA,9,0,9,0,2,0,0,0.222222222,0,0.026548673,0.053097345,0,0.079646018,NA,Hare,NA,1,0,1,0,0,8,0,1406.241796,West,20F,Tall Shrub (Open-Closed),Black Spruce Woodland,Silt Loam,Mesic,0,110.670654,252,1.181915,-149.840942,65.910317,60-4-B-BENA_2001,13.80000019,-3.658333361,8.80000035,18.83333333,163.6000042,43.40000081,0.808333352,80.36999887,247.3499987,2,20F_2001,0.375
2048,72-1-C-BENA,2001,0.047,0.883104942,0.636062094,0.408044191,0.139699267,33,1968,2,72-1,Betula,BENA,118,71,9,0,11,0,2,0,0,0.181818182,0,0.004716981,0.066037736,0,0.070754717,NA,Hare,NA,1,0,0,0,0,3,0,895.937772,West,20F,Tussock Tundra (Low shrub or Herbaceous),Black Spruce Woodland,Clay Loam,Mesic,0,130.808105,148,1.606934,-150.14017,66.022623,72-1-C-BENA_2001,12.23333359,-5.400000195,7.300000191,17.16666635,160.6000004,40.40000057,0.891666687,83.70999932,260.0599959,2,20F_2001,0.375
2049,72-1-D-BENA,2001,0.10025,0.95200443,1.080787486,1.144745116,1.541380935,45,1956,2,72-1,Betula,BENA,65,41,8,7,4,0,0,0,0,0,0,0.004716981,0.066037736,0,0.070754717,NA,NA,NA,0,0,0,0,0,3,0,895.937772,West,20F,Tussock Tundra (Low shrub or Herbaceous),Black Spruce Woodland,Clay Loam,Mesic,0,130.808105,148,1.606934,-150.14017,66.022623,72-1-D-BENA_2001,12.23333359,-5.400000195,7.300000191,17.16666635,160.6000004,40.40000057,0.891666687,83.70999932,260.0599959,2,20F_2001,0.375
2050,72-2-A-BENA,2001,0.1205,1.458738859,1.314999727,1.128682349,1.120408946,32,1969,2,72-2,Betula,BENA,121,72,12,21,14,0,0,0,0,0,0,0.004716981,0.066037736,0,0.070754717,NA,NA,NA,0,0,0,0,0,3,0,855.94066,West,20F,Tussock Tundra (Low shrub or Herbaceous),Black Spruce Woodland,Clay Loam,Mesic,0,131.055786,179,2.125059,-150.13956,66.022889,72-2-A-BENA_2001,12.23333359,-5.400000195,7.300000191,17.16666635,160.6000004,40.40000057,0.891666687,83.70999932,260.0599959,2,20F_2001,0.375
2051,72-3-D-BENA,2001,0.082,0.875746735,1.319740467,0.611825169,0.914890221,45,1956,2,72-3,Betula,BENA,104,47,11,0,9,0,0,0,0,0,0,0.004716981,0.066037736,0,0.070754717,NA,NA,NA,0,0,1,0,0,3,0,885.368743,West,20F,Tussock Tundra (Low shrub or Herbaceous),Black Spruce Woodland,Clay Loam,Mesic,0,132.401993,119,2.284806,-150.140609,66.023021,72-3-D-BENA_2001,12.23333359,-5.400000195,7.300000191,17.16666635,160.6000004,40.40000057,0.891666687,83.70999932,260.0599959,2,20F_2001,0.375
2052,97-3-D-BENA,2001,0.145,1.189468898,1.286333527,1.817796195,-0.400637831,6,1995,4,97-3,Betula,BENA,75,49,7,21,13,0,0,0,0,0,0,0,0,0.025,0.025,NA,NA,NA,0,0,0,0,1,0,1,924.995234,East,24A,Tussock Tundra (Low shrub or Herbaceous),Tall Shrub,Gravely Sand Loam,Mesic,2004,557.015015,71,7.919354,-150.432427,66.349149,97-3-D-BENA_2001,12.23333359,-5.400000195,7.300000191,17.16666635,160.6000004,40.40000057,0.891666687,83.70999932,260.0599959,2,24A_2001,0.44
2053,102-3-B-BENA,2000,0.12375,0.73404098,0.739967036,3.318461375,1.637985796,20,1980,5,102-3,Betula,BENA,72,NA,16,0,12,0,0,0,0,0,0,0.021327014,0,0.082938389,0.104265403,NA,NA,NA,0,0,0,0,0,0,1,939.238254,West,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic,2004,424.339783,330,3.896938,-150.565669,66.401242,102-3-B-BENA_2000,11.83333365,-4.800000191,6.800000191,16.89999994,157.5999985,75.30000067,1.108333351,109.7299986,262.3899987,3,24A_2000,0.81
2054,111-1-A-BENA,2000,0.2535,1.163316864,1.503371754,6.238550344,1.659644441,12,1988,6,111-1,Betula,BENA,45,37,7,0,7,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,640.914524,West,24A,Tall Shrub (Open-Closed),Low Shrub,Gravely Sand Loam,Mesic,0,512.854736,12,8.158982,-150.736683,66.498494,111-1-A-BENA_2000,11.83333365,-4.800000191,6.800000191,16.89999994,157.5999985,75.30000067,1.108333351,109.7299986,262.3899987,3,24A_2000,0.81
2055,111-3-A-BENA,2000,0.04025,0.525924082,0.424732069,0.412002794,-0.962310489,13,1987,6,111-3,Betula,BENA,108,46,7,0,11,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,664.632709,West,24A,Tall Shrub (Open-Closed),Low Shrub,Gravely Sand Loam,Mesic,0,511.257965,359,9.703425,-150.737553,66.498636,111-3-A-BENA_2000,11.83333365,-4.800000191,6.800000191,16.89999994,157.5999985,75.30000067,1.108333351,109.7299986,262.3899987,3,24A_2000,0.81
2056,111-4-C-BENA,2000,0.103666667,0.768451084,1.00599021,0.953260819,-0.702827312,8,1992,6,111-4,Betula,BENA,51,30,7,0,13,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,707.594422,West,24A,Tall Shrub (Open-Closed),Low Shrub,Gravely Sand Loam,Mesic,0,515.006653,353,8.170983,-150.73833,66.498407,111-4-C-BENA_2000,11.83333365,-4.800000191,6.800000191,16.89999994,157.5999985,75.30000067,1.108333351,109.7299986,262.3899987,3,24A_2000,0.81
2057,121-1-C-BENA,2000,0.05125,1.422306499,0.674626961,0.673611461,0.444908084,28,1972,7,121-1,Betula,BENA,60,36,11,0,11,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1394.51987,East,24A,Tall Shrub (Open-Closed),Low Shrub,Clay Loam,Mesic,2005,466.470276,61,7.209129,-150.675843,66.599029,121-1-C-BENA_2000,12.13333352,-5.191666782,7.200000127,17.16666698,150.5000019,79.3000021,1.11666669,101.9999986,260.7299969,3,24A_2000,0.81
2058,121-1-D-BENA,2000,0.04125,0.293293556,0.244941086,1.041812011,0.213160253,16,1984,7,121-1,Betula,BENA,73,42,19,0,25,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1394.51987,East,24A,Tall Shrub (Open-Closed),Low Shrub,Clay Loam,Mesic,2005,466.470276,61,7.209129,-150.675843,66.599029,121-1-D-BENA_2000,12.13333352,-5.191666782,7.200000127,17.16666698,150.5000019,79.3000021,1.11666669,101.9999986,260.7299969,3,24A_2000,0.81
2059,129-3-A-BENA,2000,0.03675,0.666311144,0.664163505,0.617820703,1.001658251,48,1952,8,129-3,Betula,BENA,51,35,12,0,6,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1022.673056,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub-Tussock Tundra,Sandy Loam,Mesic - Hydric,2005,301.546051,352,6.265718,-150.646771,66.710061,129-3-A-BENA_2000,12.13333352,-5.191666782,7.200000127,17.16666698,150.5000019,79.3000021,1.11666669,101.9999986,260.7299969,3,24A_2000,0.81
2060,129-4-D-BENA,2000,0.02725,0.286607076,0.231349142,0.755943572,0.955642617,39,1961,8,129-4,Betula,BENA,87,41,18,0,9,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1057.255538,East,24A,Tussock Tundra (Low shrub or Herbaceous),Tall Shrub,Sandy Loam,Mesic - Hydric,2005,303.823029,358,6.979915,-150.646167,66.709845,129-4-D-BENA_2000,12.13333352,-5.191666782,7.200000127,17.16666698,150.5000019,79.3000021,1.11666669,101.9999986,260.7299969,3,24A_2000,0.81
2061,147-3-A-BENA,2000,0.07075,0.894552325,0.695988757,1.003260742,-0.38541932,10,1990,9,147-3,Betula,BENA,107,63,8,18,8,1,0,0,0.125,0,0,0.252688172,0.016129032,0,0.268817204,Moose,NA,NA,1,2,1,0,8,4,0,952.272152,West,24A,White Spruce or Black Spruce (Woodland),Black Spruce Woodland,Clay Loam,Mesic - Hydric,0,425.583191,170,6.572863,-150.484233,66.911912,147-3-A-BENA_2000,10.56666692,-6.416666756,5.76666673,15.46666686,152.1000042,55.00000072,1.075000009,97.40999722,271.5999964,3,24A_2000,0.81
2062,147-3-C-BENA,2000,0.54375,1.639991421,3.288081272,7.824170865,1.058955055,6,1994,9,147-3,Betula,BENA,136,53,12,30,29,2,1,0,0.068965517,0.034482759,0,0.252688172,0.016129032,0,0.268817204,Moose,Hare,NA,1,2,1,0,8,4,0,952.272152,West,24A,White Spruce or Black Spruce (Woodland),Black Spruce Woodland,Clay Loam,Mesic - Hydric,0,425.583191,170,6.572863,-150.484233,66.911912,147-3-C-BENA_2000,10.56666692,-6.416666756,5.76666673,15.46666686,152.1000042,55.00000072,1.075000009,97.40999722,271.5999964,3,24A_2000,0.81
2063,147-4-D-BENA,2000,0.088,1.242311118,1.229466554,0.776991261,-0.239475609,14,1986,9,147-4,Betula,BENA,94,47,7,14,7,0,0,0,0,0,0,0.252688172,0.016129032,0,0.268817204,NA,NA,NA,0,0,1,0,8,4,0,956.341518,West,24A,Tall Shrub (Open-Closed),Tall Shrub,Clay Loam,Mesic - Hydric,0,428.39856,129,7.52786,-150.483929,66.912191,147-4-D-BENA_2000,10.56666692,-6.416666756,5.76666673,15.46666686,152.1000042,55.00000072,1.075000009,97.40999722,271.5999964,3,24A_2000,0.81
2064,151-1-D-BENA,2000,0.101,0.950821135,0.775091816,1.017742502,0.189785679,16,1984,10,151-1,Betula,BENA,90,67,12,0,8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,725.03173,East,24A,White Spruce or Black Spruce (Open-Closed),Low Shrub,Clay Loam,Mesic,0,471.29071,296,22.022722,-150.362735,66.958242,151-1-D-BENA_2000,10.56666692,-6.416666756,5.76666673,15.46666686,152.1000042,55.00000072,1.075000009,97.40999722,271.5999964,3,24A_2000,0.81
2065,151-3-C-BENA,2000,0.07525,0.42293952,0.50050388,1.00371588,0.01655956,14,1986,10,151-3,Betula,BENA,86,51,13,0,9,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,698.113665,East,24A,White Spruce or Black Spruce (Open-Closed),Low Shrub,Clay Loam,Mesic,0,469.98999,301,21.5443,-150.36215,66.958641,151-3-C-BENA_2000,10.56666692,-6.416666756,5.76666673,15.46666686,152.1000042,55.00000072,1.075000009,97.40999722,271.5999964,3,24A_2000,0.81
2066,151-4-A-BENA,2000,0.045,0.522893698,0.448572723,0.518480598,-0.644002106,14,1986,10,151-4,Betula,BENA,65,36,9,0,8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,714.907956,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,485.466003,301,24.973797,-150.361301,66.958638,151-4-A-BENA_2000,10.56666692,-6.416666756,5.76666673,15.46666686,152.1000042,55.00000072,1.075000009,97.40999722,271.5999964,3,24A_2000,0.81
2067,151-4-D-BENA,2000,0.177,1.077101517,1.282876856,2.408582118,0.064729489,7,1993,10,151-4,Betula,BENA,83,56,8,0,9,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,714.907956,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,485.466003,301,24.973797,-150.361301,66.958638,151-4-D-BENA_2000,10.56666692,-6.416666756,5.76666673,15.46666686,152.1000042,55.00000072,1.075000009,97.40999722,271.5999964,3,24A_2000,0.81
2068,158-2-C-BENA,2000,0.03675,0.632637806,0.397713388,0.468539288,-0.929238719,12,1988,11,158-2,Betula,BENA,54,29,8,0,53,0,0,0,0,0,0,0,0,0.078688525,0.078688525,NA,NA,NA,0,0,0,1,0,0,1,1283.38641,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,590.000549,54,15.617359,-150.286104,67.046812,158-2-C-BENA_2000,10.53333346,-6.783333614,5.699999968,15.43333371,139.0999985,52.80000114,1.108333355,102.4099984,272.0399978,3,24A_2000,0.81
2069,173-1-A-BENA,2000,0.0585,1.296717043,0.740322581,0.40000407,0.0830775,32,1968,12,173-1,Betula,BENA,69,40,12,0,9,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,0,0,0,4,0,0,1301.486525,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,349.871613,358,2.901099,-150.191497,67.228159,173-1-A-BENA_2000,10.53333346,-6.783333614,5.699999968,15.43333371,139.0999985,52.80000114,1.108333355,102.4099984,272.0399978,3,24A_2000,0.81
2070,173-1-B-BENA,2000,0.05125,0.356528186,0.361288362,0.748962561,-0.67774104,10,1990,12,173-1,Betula,BENA,101,53,11,0,7,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,0,0,0,4,0,0,1301.486525,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,349.871613,358,2.901099,-150.191497,67.228159,173-1-B-BENA_2000,10.53333346,-6.783333614,5.699999968,15.43333371,139.0999985,52.80000114,1.108333355,102.4099984,272.0399978,3,24A_2000,0.81
2071,173-2-A-BENA,2000,0.12075,1.169047325,1.53414505,0.934806616,1.22769493,41,1959,12,173-2,Betula,BENA,94,43,12,0,6,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,2,0,0,4,0,0,1323.706943,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Clay Loam,Mesic,0,348.371155,13,2.823825,-150.190835,67.228457,173-2-A-BENA_2000,10.53333346,-6.783333614,5.699999968,15.43333371,139.0999985,52.80000114,1.108333355,102.4099984,272.0399978,3,24A_2000,0.81
2072,173-3-B-BENA,2000,0.03375,0.732604432,0.377016963,0.180805529,-0.604037539,35,1965,12,173-3,Betula,BENA,70,51,14,0,9,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,0,0,0,4,0,0,1278.311889,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,347.24527,24,1.739254,-150.191816,67.228627,173-3-B-BENA_2000,10.53333346,-6.783333614,5.699999968,15.43333371,139.0999985,52.80000114,1.108333355,102.4099984,272.0399978,3,24A_2000,0.81
2073,173-4-B-BENA,2000,0.294,1.429330271,1.713252286,3.786875785,0.942866591,10,1990,12,173-4,Betula,BENA,124,71,14,0,12,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,1,0,0,4,0,0,1308.377258,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,346.165253,355,1.872125,-150.190975,67.22891,173-4-B-BENA_2000,10.53333346,-6.783333614,5.699999968,15.43333371,139.0999985,52.80000114,1.108333355,102.4099984,272.0399978,3,24A_2000,0.81
2074,173-4-C-BENA,2000,0.16675,1.180924265,1.420831099,2.627291749,1.92742467,31,1969,12,173-4,Betula,BENA,119,74,14,0,14,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,1,0,0,4,0,0,1308.377258,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,346.165253,355,1.872125,-150.190975,67.22891,173-4-C-BENA_2000,10.53333346,-6.783333614,5.699999968,15.43333371,139.0999985,52.80000114,1.108333355,102.4099984,272.0399978,3,24A_2000,0.81
2075,184-1-B-BENA,2000,0.1495,1.689029109,1.484507979,2.277890293,2.306464945,48,1952,13,184-1,Betula,BENA,128,51,19,0,13,0,1,0,0,0.076923077,0,0.099415205,0.058479532,0,0.157894737,NA,Hare,NA,1,2,0,0,5,6,0,692.283244,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,423.977753,249,10.469168,-150.109686,67.368938,184-1-B-BENA_2000,10.53333346,-6.783333614,5.699999968,15.43333371,139.0999985,52.80000114,1.108333355,102.4099984,272.0399978,3,24A_2000,0.81
2076,184-1-C-BENA,2000,0.15775,0.739486573,0.725585216,4.075081764,0.890485279,9,1991,13,184-1,Betula,BENA,166,49,15,8,26,1,2,0,0.038461538,0.076923077,0,0.099415205,0.058479532,0,0.157894737,Moose,Hare,NA,1,2,0,0,5,6,0,692.283244,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,423.977753,249,10.469168,-150.109686,67.368938,184-1-C-BENA_2000,10.53333346,-6.783333614,5.699999968,15.43333371,139.0999985,52.80000114,1.108333355,102.4099984,272.0399978,3,24A_2000,0.81
2077,184-2-A-BENA,2000,0.0915,1.237014264,0.735765388,0.752702823,-0.18890236,15,1985,13,184-2,Betula,BENA,89,39,11,0,12,0,1,0,0,0.083333333,0,0.099415205,0.058479532,0,0.157894737,NA,Hare,NA,1,1,0,0,5,6,0,706.210196,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,429.192566,258,16.706417,-150.109279,67.369156,184-2-A-BENA_2000,10.53333346,-6.783333614,5.699999968,15.43333371,139.0999985,52.80000114,1.108333355,102.4099984,272.0399978,3,24A_2000,0.81
2078,184-2-D-BENA,2000,0.1295,1.220219821,1.396853933,0.897277346,0.773495442,29,1971,13,184-2,Betula,BENA,84,38,12,10,7,0,0,0,0,0,0,0.099415205,0.058479532,0,0.157894737,NA,NA,NA,0,1,0,0,5,6,0,706.210196,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,429.192566,258,16.706417,-150.109279,67.369156,184-2-D-BENA_2000,10.53333346,-6.783333614,5.699999968,15.43333371,139.0999985,52.80000114,1.108333355,102.4099984,272.0399978,3,24A_2000,0.81
