Section,ShrubID,SiteID,Species,StemLength,StemHeight,StemDiam,CanopyCover,Twigs,Moose,Hare,Ptarmagin,PropMoose,PropHare,PropPtarmagin,BinaryBrowse,BMoose,BHare,BPtarmagin,DistToRoad,RoadSide,GMU,VegCoverGIS,VegCoverOBS,SoilText,SoilMoist,LastBurn,Elevation,Aspect,Slope,X_Cord,Y_Cord
20,255-1-D-SAGL,255-1,SAGL,42,37,10,0,21,0,0,8,,,0.380952381,1,,,Ptarmagin,585.543915,East,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic - Xeric,0,991.483582,331,1.701594,-149.392735,68.222633
20,255-1-D-BENA,255-1,BENA,67,35,14,0,19,0,0,4,,,0.210526316,1,,,Ptarmagin,585.543915,East,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic - Xeric,0,991.483582,331,1.701594,-149.392735,68.222633
20,255-2-A-SAPU,255-2,SAPU,51,48,12,0,26,0,0,5,,,0.192307692,1,,,Ptarmagin,631.079496,East,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic - Xeric,0,993.382141,286,2.676414,-149.39171,68.222788
20,255-2-A-BENA,255-2,BENA,74,31,15,0,29,0,0,0,,,,,,,,631.079496,East,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic - Xeric,0,993.382141,286,2.676414,-149.39171,68.222788
20,255-2-B-SAPU,255-2,SAPU,40,36,7,0,21,0,0,0,,,,,,,,631.079496,East,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic - Xeric,0,993.382141,286,2.676414,-149.39171,68.222788
20,255-2-B-BENA,255-2,BENA,33,21,6,0,16,0,0,0,,,,,,,,631.079496,East,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic - Xeric,0,993.382141,286,2.676414,-149.39171,68.222788
20,255-2-C-SAPU,255-2,SAPU,97,67,18,0,44,0,3,12,,0.068181818,0.272727273,1,,Hare,Ptarmagin,631.079496,East,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic - Xeric,0,993.382141,286,2.676414,-149.39171,68.222788
20,255-2-C-BENA,255-2,BENA,65,27,8,0,20,0,0,0,,,,,,,,631.079496,East,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic - Xeric,0,993.382141,286,2.676414,-149.39171,68.222788
20,255-2-D-SAPU,255-2,SAPU,71,55,12,0,22,0,1,5,,0.045454545,0.227272727,1,,Hare,Ptarmagin,631.079496,East,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic - Xeric,0,993.382141,286,2.676414,-149.39171,68.222788
20,255-2-D-BENA,255-2,BENA,60,32,10,0,11,0,0,0,,,,,,,,631.079496,East,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic - Xeric,0,993.382141,286,2.676414,-149.39171,68.222788
20,255-3-A-SAPU,255-3,SAPU,54,46,9,0,20,0,0,3,,,0.15,1,,,Ptarmagin,600.399561,East,26B,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Gravel,Mesic - Xeric,0,990.277893,304,2.837043,-149.392647,68.223106
20,255-3-A-BENA,255-3,BENA,61,31,7,0,17,0,0,0,,,,,,,,600.399561,East,26B,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Gravel,Mesic - Xeric,0,990.277893,304,2.837043,-149.392647,68.223106
20,255-3-B-SAPU,255-3,SAPU,81,69,11,0,22,0,0,5,,,0.227272727,1,,,Ptarmagin,600.399561,East,26B,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Gravel,Mesic - Xeric,0,990.277893,304,2.837043,-149.392647,68.223106
20,255-3-B-BENA,255-3,BENA,34,21,10,0,13,0,0,0,,,,,,,,600.399561,East,26B,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Gravel,Mesic - Xeric,0,990.277893,304,2.837043,-149.392647,68.223106
20,255-3-C-SAPU,255-3,SAPU,48,42,12,0,11,0,0,3,,,0.272727273,1,,,Ptarmagin,600.399561,East,26B,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Gravel,Mesic - Xeric,0,990.277893,304,2.837043,-149.392647,68.223106
20,255-3-C-BENA,255-3,BENA,39,18,9,0,9,0,0,0,,,,,,,,600.399561,East,26B,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Gravel,Mesic - Xeric,0,990.277893,304,2.837043,-149.392647,68.223106
20,255-3-D-SAPU,255-3,SAPU,82,67,12,0,19,0,0,8,,,0.421052632,1,,,Ptarmagin,600.399561,East,26B,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Gravel,Mesic - Xeric,0,990.277893,304,2.837043,-149.392647,68.223106
20,255-3-D-BENA,255-3,BENA,53,42,6,0,12,0,0,1,,,0.083333333,1,,,Ptarmagin,600.399561,East,26B,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Gravel,Mesic - Xeric,0,990.277893,304,2.837043,-149.392647,68.223106
20,255-4-A-SAPU,255-4,SAPU,72,61,14,0,18,0,2,3,,0.111111111,0.166666667,1,,Hare,Ptarmagin,644.564014,East,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic - Xeric,0,993.003235,239,7.430982,-149.391619,68.223199
20,255-4-A-BENA,255-4,BENA,90,41,8,0,11,0,0,0,,,,,,,,644.564014,East,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic - Xeric,0,993.003235,239,7.430982,-149.391619,68.223199
20,255-4-B-SAPU,255-4,SAPU,87,79,15,0,21,0,0,4,,,0.19047619,1,,,Ptarmagin,644.564014,East,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic - Xeric,0,993.003235,239,7.430982,-149.391619,68.223199
20,255-4-B-BENA,255-4,BENA,49,32,10,0,25,0,0,0,,,,,,,,644.564014,East,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic - Xeric,0,993.003235,239,7.430982,-149.391619,68.223199
20,255-4-C-SAPU,255-4,SAPU,56,49,11,0,33,0,0,3,,,0.090909091,1,,,Ptarmagin,644.564014,East,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic - Xeric,0,993.003235,239,7.430982,-149.391619,68.223199
20,255-4-C-BENA,255-4,BENA,63,39,6,0,11,0,0,0,,,,,,,,644.564014,East,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic - Xeric,0,993.003235,239,7.430982,-149.391619,68.223199
20,255-4-D-SAPU,255-4,SAPU,42,40,9,0,15,0,0,10,,,0.666666667,1,,,Ptarmagin,644.564014,East,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic - Xeric,0,993.003235,239,7.430982,-149.391619,68.223199
20,255-4-D-BENA,255-4,BENA,56,29,5,0,12,0,0,0,,,,,,,,644.564014,East,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic - Xeric,0,993.003235,239,7.430982,-149.391619,68.223199
21,261-1-A-BENA,261-1,BENA,65,21,11,0,17,0,0,0,,,,,,,,356.206777,East,26B,Dwarf Shrub,Low Shrub,Sandy Loam,Mesic,0,883.832947,287,13.943512,-149.352299,68.301689
21,261-1-A-SAPU,261-1,SAPU,47,33,13,0,23,0,0,1,,,0.043478261,1,,,Ptarmagin,356.206777,East,26B,Dwarf Shrub,Low Shrub,Sandy Loam,Mesic,0,883.832947,287,13.943512,-149.352299,68.301689
21,261-1-B-BENA,261-1,BENA,105,26,11,0,21,0,0,0,,,,,,,,356.206777,East,26B,Dwarf Shrub,Low Shrub,Sandy Loam,Mesic,0,883.832947,287,13.943512,-149.352299,68.301689
21,261-1-B-SAPU,261-1,SAPU,65,51,10,0,19,0,0,5,,,0.263157895,1,,,Ptarmagin,356.206777,East,26B,Dwarf Shrub,Low Shrub,Sandy Loam,Mesic,0,883.832947,287,13.943512,-149.352299,68.301689
21,261-1-C-BENA,261-1,BENA,52,23,10,0,13,0,0,0,,,,,,,,356.206777,East,26B,Dwarf Shrub,Low Shrub,Sandy Loam,Mesic,0,883.832947,287,13.943512,-149.352299,68.301689
21,261-1-C-SAPU,261-1,SAPU,69,41,17,0,31,0,0,3,,,0.096774194,1,,,Ptarmagin,356.206777,East,26B,Dwarf Shrub,Low Shrub,Sandy Loam,Mesic,0,883.832947,287,13.943512,-149.352299,68.301689
21,261-1-D-BENA,261-1,BENA,59,19,9,0,15,0,0,0,,,,,,,,356.206777,East,26B,Dwarf Shrub,Low Shrub,Sandy Loam,Mesic,0,883.832947,287,13.943512,-149.352299,68.301689
21,261-1-D-SAPU,261-1,SAPU,33,21,9,0,10,0,0,0,,,,,,,,356.206777,East,26B,Dwarf Shrub,Low Shrub,Sandy Loam,Mesic,0,883.832947,287,13.943512,-149.352299,68.301689
21,261-2-A-SAPU,261-2,SAPU,76,41,14,0,16,0,0,0,,,,,,,,388.99561,East,26B,Dwarf Shrub-Lichen,Low Shrub,Sandy Loam,Mesic,0,888.892761,295,13.025289,-149.351465,68.301786
21,261-2-A-BENA,261-2,BENA,65,23,6,0,13,0,0,0,,,,,,,,388.99561,East,26B,Dwarf Shrub-Lichen,Low Shrub,Sandy Loam,Mesic,0,888.892761,295,13.025289,-149.351465,68.301786
21,261-2-B-SAPU,261-2,SAPU,88,61,15,0,27,1,0,2,0.037037037,,0.074074074,1,Moose,,Ptarmagin,388.99561,East,26B,Dwarf Shrub-Lichen,Low Shrub,Sandy Loam,Mesic,0,888.892761,295,13.025289,-149.351465,68.301786
21,261-2-B-BENA,261-2,BENA,66,25,12,0,19,0,0,0,,,,,,,,388.99561,East,26B,Dwarf Shrub-Lichen,Low Shrub,Sandy Loam,Mesic,0,888.892761,295,13.025289,-149.351465,68.301786
21,261-2-C-SAPU,261-2,SAPU,91,67,27,0,29,0,0,3,,,0.103448276,1,,,Ptarmagin,388.99561,East,26B,Dwarf Shrub-Lichen,Low Shrub,Sandy Loam,Mesic,0,888.892761,295,13.025289,-149.351465,68.301786
21,261-2-C-BENA,261-2,BENA,37,18,8,0,13,0,0,0,,,,,,,,388.99561,East,26B,Dwarf Shrub-Lichen,Low Shrub,Sandy Loam,Mesic,0,888.892761,295,13.025289,-149.351465,68.301786
21,261-2-D-SAPU,261-2,SAPU,122,71,29,0,41,2,0,11,0.048780488,,0.268292683,1,Moose,,Ptarmagin,388.99561,East,26B,Dwarf Shrub-Lichen,Low Shrub,Sandy Loam,Mesic,0,888.892761,295,13.025289,-149.351465,68.301786
21,261-2-D-BENA,261-2,BENA,89,31,11,0,39,0,0,0,,,,,,,,388.99561,East,26B,Dwarf Shrub-Lichen,Low Shrub,Sandy Loam,Mesic,0,888.892761,295,13.025289,-149.351465,68.301786
21,261-3-A-SAPU,261-3,SAPU,41,18,7,0,8,0,0,0,,,,,,,,380.53651,East,26B,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic,0,884.224731,295,11.657486,-149.351558,68.302088
21,261-3-A-BENA,261-3,BENA,70,41,11,0,15,0,0,0,,,,,,,,380.53651,East,26B,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic,0,884.224731,295,11.657486,-149.351558,68.302088
21,261-3-B-SAPU,261-3,SAPU,53,38,10,0,11,0,0,0,,,,,,,,380.53651,East,26B,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic,0,884.224731,295,11.657486,-149.351558,68.302088
21,261-3-B-BENA,261-3,BENA,45,28,6,0,9,0,0,0,,,,,,,,380.53651,East,26B,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic,0,884.224731,295,11.657486,-149.351558,68.302088
21,261-3-C-SAPU,261-3,SAPU,67,51,12,0,18,0,0,3,,,0.166666667,1,,,Ptarmagin,380.53651,East,26B,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic,0,884.224731,295,11.657486,-149.351558,68.302088
21,261-3-C-BENA,261-3,BENA,101,32,10,0,22,0,0,0,,,,,,,,380.53651,East,26B,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic,0,884.224731,295,11.657486,-149.351558,68.302088
21,261-3-D-SAPU,261-3,SAPU,41,23,8,0,10,0,0,0,,,,,,,,380.53651,East,26B,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic,0,884.224731,295,11.657486,-149.351558,68.302088
21,261-3-D-BENA,261-3,BENA,74,41,14,0,26,0,0,0,,,,,,,,380.53651,East,26B,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic,0,884.224731,295,11.657486,-149.351558,68.302088
21,261-4-A-BENA,261-4,BENA,45,23,13,0,13,0,0,0,,,,,,,,405.679111,East,26B,Low Shrub,Low Shrub,Sandy Loam,Mesic,0,886.626587,308,9.946874,-149.350886,68.302265
21,261-4-A-SAPU,261-4,SAPU,41,27,9,0,9,0,0,0,,,,,,,,405.679111,East,26B,Low Shrub,Low Shrub,Sandy Loam,Mesic,0,886.626587,308,9.946874,-149.350886,68.302265
21,261-4-B-BENA,261-4,BENA,71,30,12,0,13,0,0,0,,,,,,,,405.679111,East,26B,Low Shrub,Low Shrub,Sandy Loam,Mesic,0,886.626587,308,9.946874,-149.350886,68.302265
21,261-4-B-SAPU,261-4,SAPU,47,33,11,0,11,0,0,3,,,0.272727273,1,,,Ptarmagin,405.679111,East,26B,Low Shrub,Low Shrub,Sandy Loam,Mesic,0,886.626587,308,9.946874,-149.350886,68.302265
21,261-4-C-BENA,261-4,BENA,85,31,10,0,21,0,0,0,,,,,,,,405.679111,East,26B,Low Shrub,Low Shrub,Sandy Loam,Mesic,0,886.626587,308,9.946874,-149.350886,68.302265
21,261-4-C-SAPU,261-4,SAPU,67,42,15,0,23,0,0,4,,,0.173913043,1,,,Ptarmagin,405.679111,East,26B,Low Shrub,Low Shrub,Sandy Loam,Mesic,0,886.626587,308,9.946874,-149.350886,68.302265
21,261-4-D-BENA,261-4,BENA,48,31,9,0,14,0,0,0,,,,,,,,405.679111,East,26B,Low Shrub,Low Shrub,Sandy Loam,Mesic,0,886.626587,308,9.946874,-149.350886,68.302265
21,261-4-D-SAPU,261-4,SAPU,55,38,10,0,9,0,0,1,,,0.111111111,1,,,Ptarmagin,405.679111,East,26B,Low Shrub,Low Shrub,Sandy Loam,Mesic,0,886.626587,308,9.946874,-149.350886,68.302265
22,268-1-A-SAPU,268-1,SAPU,77,49,18,0,23,0,0,8,,,0.347826087,1,,,Ptarmagin,212.091228,West,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic,0,818.738892,195,1.432166,-149.327109,68.400098
22,268-1-B-SAPU,268-1,SAPU,53,43,12,0,18,0,0,11,,,0.611111111,1,,,Ptarmagin,212.091228,West,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic,0,818.738892,195,1.432166,-149.327109,68.400098
22,268-1-B-BENA,268-1,BENA,63,26,6,0,12,0,0,0,,,,,,,,212.091228,West,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic,0,818.738892,195,1.432166,-149.327109,68.400098
22,268-1-C-BENA,268-1,BENA,47,18,6,0,11,0,0,0,,,,,,,,212.091228,West,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic,0,818.738892,195,1.432166,-149.327109,68.400098
22,268-1-C-SAPU,268-1,SAPU,61,49,10,0,21,0,0,5,,,0.238095238,1,,,Ptarmagin,212.091228,West,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic,0,818.738892,195,1.432166,-149.327109,68.400098
22,268-1-D-SAPU,268-1,SAPU,75,52,13,0,37,0,0,6,,,0.162162162,1,,,Ptarmagin,212.091228,West,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic,0,818.738892,195,1.432166,-149.327109,68.400098
22,268-2-A-SAPU,268-2,SAPU,54,44,12,17,24,0,0,12,,,0.5,1,,,Ptarmagin,184.615387,West,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic,0,819.441162,203,1.359031,-149.326454,68.400307
22,268-2-A-BENA,268-2,BENA,60,23,9,0,24,0,0,0,,,,,,,,184.615387,West,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic,0,819.441162,203,1.359031,-149.326454,68.400307
22,268-2-B-SAPU,268-2,SAPU,54,46,9,0,18,0,0,6,,,0.333333333,1,,,Ptarmagin,184.615387,West,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic,0,819.441162,203,1.359031,-149.326454,68.400307
22,268-2-C-SAPU,268-2,SAPU,45,39,11,0,17,0,0,4,,,0.235294118,1,,,Ptarmagin,184.615387,West,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic,0,819.441162,203,1.359031,-149.326454,68.400307
22,268-2-D-SAPU,268-2,SAPU,42,35,11,0,21,0,0,5,,,0.238095238,1,,,Ptarmagin,184.615387,West,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic,0,819.441162,203,1.359031,-149.326454,68.400307
22,268-3-A-SAPU,268-3,SAPU,66,59,11,0,23,1,0,14,0.043478261,,0.608695652,1,Moose,,Ptarmagin,206.549982,West,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic,0,819.661011,150,1.610195,-149.326989,68.400547
22,268-3-B-SAPU,268-3,SAPU,106,41,14,0,42,0,0,4,,,0.095238095,1,,,Ptarmagin,206.549982,West,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic,0,819.661011,150,1.610195,-149.326989,68.400547
22,268-3-C-SAPU,268-3,SAPU,69,58,18,0,34,0,1,16,,0.029411765,0.470588235,1,,Hare,Ptarmagin,206.549982,West,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic,0,819.661011,150,1.610195,-149.326989,68.400547
22,268-3-C-BENA,268-3,BENA,50,27,5,0,11,0,0,0,,,,,,,,206.549982,West,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic,0,819.661011,150,1.610195,-149.326989,68.400547
22,268-3-D-SAPU,268-3,SAPU,54,49,10,0,24,0,1,12,,0.041666667,0.5,1,,Hare,Ptarmagin,206.549982,West,26B,Low Shrub,Low Shrub,Sandy Gravel,Mesic,0,819.661011,150,1.610195,-149.326989,68.400547
22,268-4-A-SAPU,268-4,SAPU,85,59,19,0,53,1,0,14,0.018867925,,0.264150943,1,Moose,,Ptarmagin,171.881056,West,26B,Dwarf Shrub-Lichen,Low Shrub,Sandy Gravel,Mesic,0,820.486511,188,1.085947,-149.326166,68.400831
22,268-4-A-BENA,268-4,BENA,79,46,11,0,42,0,0,2,,,0.047619048,1,,,Ptarmagin,171.881056,West,26B,Dwarf Shrub-Lichen,Low Shrub,Sandy Gravel,Mesic,0,820.486511,188,1.085947,-149.326166,68.400831
22,268-4-B-SAPU,268-4,SAPU,56,47,15,0,48,0,4,18,,0.083333333,0.375,1,,Hare,Ptarmagin,171.881056,West,26B,Dwarf Shrub-Lichen,Low Shrub,Sandy Gravel,Mesic,0,820.486511,188,1.085947,-149.326166,68.400831
22,268-4-C-SAPU,268-4,SAPU,81,62,16,0,39,3,0,11,0.076923077,,0.282051282,1,Moose,,Ptarmagin,171.881056,West,26B,Dwarf Shrub-Lichen,Low Shrub,Sandy Gravel,Mesic,0,820.486511,188,1.085947,-149.326166,68.400831
22,268-4-C-BENA,268-4,BENA,58,32,8,0,18,0,0,0,,,,,,,,171.881056,West,26B,Dwarf Shrub-Lichen,Low Shrub,Sandy Gravel,Mesic,0,820.486511,188,1.085947,-149.326166,68.400831
22,268-4-D-SAPU,268-4,SAPU,53,49,15,0,33,0,0,13,,,0.393939394,1,,,Ptarmagin,171.881056,West,26B,Dwarf Shrub-Lichen,Low Shrub,Sandy Gravel,Mesic,0,820.486511,188,1.085947,-149.326166,68.400831
22,268-4-D-BENA,268-4,BENA,57,23,7,0,15,0,0,0,,,,,,,,171.881056,West,26B,Dwarf Shrub-Lichen,Low Shrub,Sandy Gravel,Mesic,0,820.486511,188,1.085947,-149.326166,68.400831
23,282-1-A-BENA,282-1,BENA,64,21,7,0,5,0,0,0,,,,,,,,577.316923,West,26B,Tussock Tundra (Low shrub or Herbaceous),Tussock Tundra,Clay Loam,Mesic,0,826.622314,26,2.82316,-149.530032,68.582817
23,282-1-A-SAPU,282-1,SAPU,35,21,10,0,10,0,0,0,,,,,,,,577.316923,West,26B,Tussock Tundra (Low shrub or Herbaceous),Tussock Tundra,Clay Loam,Mesic,0,826.622314,26,2.82316,-149.530032,68.582817
23,282-1-B-BENA,282-1,BENA,41,18,8,0,9,0,0,0,,,,,,,,577.316923,West,26B,Tussock Tundra (Low shrub or Herbaceous),Tussock Tundra,Clay Loam,Mesic,0,826.622314,26,2.82316,-149.530032,68.582817
23,282-1-B-SAPU,282-1,SAPU,62,27,10,0,11,0,0,0,,,,,,,,577.316923,West,26B,Tussock Tundra (Low shrub or Herbaceous),Tussock Tundra,Clay Loam,Mesic,0,826.622314,26,2.82316,-149.530032,68.582817
23,282-1-C-BENA,282-1,BENA,31,17,7,0,6,0,0,0,,,,,,,,577.316923,West,26B,Tussock Tundra (Low shrub or Herbaceous),Tussock Tundra,Clay Loam,Mesic,0,826.622314,26,2.82316,-149.530032,68.582817
23,282-1-C-SAPU,282-1,SAPU,44,23,8,0,8,0,0,0,,,,,,,,577.316923,West,26B,Tussock Tundra (Low shrub or Herbaceous),Tussock Tundra,Clay Loam,Mesic,0,826.622314,26,2.82316,-149.530032,68.582817
23,282-1-D-BENA,282-1,BENA,74,20,11,0,15,0,0,0,,,,,,,,577.316923,West,26B,Tussock Tundra (Low shrub or Herbaceous),Tussock Tundra,Clay Loam,Mesic,0,826.622314,26,2.82316,-149.530032,68.582817
23,282-1-D-SAPU,282-1,SAPU,49,22,10,0,8,0,0,0,,,,,,,,577.316923,West,26B,Tussock Tundra (Low shrub or Herbaceous),Tussock Tundra,Clay Loam,Mesic,0,826.622314,26,2.82316,-149.530032,68.582817
23,282-2-A-BENA,282-2,BENA,44,16,6,0,7,0,0,0,,,,,,,,604.079816,West,26B,Low Shrub,Low Shrub-Tussock Tundra,Clay Loam,Mesic,0,826.41803,354,3.355184,-149.530916,68.583004
23,282-2-A-SAPU,282-2,SAPU,47,28,10,0,8,0,0,0,,,,,,,,604.079816,West,26B,Low Shrub,Low Shrub-Tussock Tundra,Clay Loam,Mesic,0,826.41803,354,3.355184,-149.530916,68.583004
23,282-2-B-BENA,282-2,BENA,27,18,6,0,5,0,0,0,,,,,,,,604.079816,West,26B,Low Shrub,Low Shrub-Tussock Tundra,Clay Loam,Mesic,0,826.41803,354,3.355184,-149.530916,68.583004
23,282-2-B-SAPU,282-2,SAPU,68,29,11,0,18,0,0,0,,,,,,,,604.079816,West,26B,Low Shrub,Low Shrub-Tussock Tundra,Clay Loam,Mesic,0,826.41803,354,3.355184,-149.530916,68.583004
23,282-2-C-SAPU,282-2,SAPU,49,27,8,0,11,0,0,0,,,,,,,,604.079816,West,26B,Low Shrub,Low Shrub-Tussock Tundra,Clay Loam,Mesic,0,826.41803,354,3.355184,-149.530916,68.583004
23,282-2-D-SAPU,282-2,SAPU,41,22,7,0,4,0,0,0,,,,,,,,604.079816,West,26B,Low Shrub,Low Shrub-Tussock Tundra,Clay Loam,Mesic,0,826.41803,354,3.355184,-149.530916,68.583004
23,282-3-A-BENA,282-3,BENA,51,12,7,0,5,0,0,0,,,,,,,,571.732475,West,26B,Low Shrub,Low Shrub-Tussock Tundra,Clay Loam,Mesic,0,823.876221,27,3.830761,-149.53038,68.583298
23,282-3-A-SAPU,282-3,SAPU,37,21,9,0,9,0,0,0,,,,,,,,571.732475,West,26B,Low Shrub,Low Shrub-Tussock Tundra,Clay Loam,Mesic,0,823.876221,27,3.830761,-149.53038,68.583298
23,282-3-B-BENA,282-3,BENA,31,18,7,0,8,0,0,0,,,,,,,,571.732475,West,26B,Low Shrub,Low Shrub-Tussock Tundra,Clay Loam,Mesic,0,823.876221,27,3.830761,-149.53038,68.583298
23,282-3-B-SAPU,282-3,SAPU,54,29,10,0,16,0,0,0,,,,,,,,571.732475,West,26B,Low Shrub,Low Shrub-Tussock Tundra,Clay Loam,Mesic,0,823.876221,27,3.830761,-149.53038,68.583298
23,282-3-C-BENA,282-3,BENA,40,19,6,0,3,0,0,0,,,,,,,,571.732475,West,26B,Low Shrub,Low Shrub-Tussock Tundra,Clay Loam,Mesic,0,823.876221,27,3.830761,-149.53038,68.583298
23,282-3-C-SAPU,282-3,SAPU,75,31,11,0,29,0,0,0,,,,,,,,571.732475,West,26B,Low Shrub,Low Shrub-Tussock Tundra,Clay Loam,Mesic,0,823.876221,27,3.830761,-149.53038,68.583298
23,282-3-D-BENA,282-3,BENA,82,20,10,0,18,0,0,0,,,,,,,,571.732475,West,26B,Low Shrub,Low Shrub-Tussock Tundra,Clay Loam,Mesic,0,823.876221,27,3.830761,-149.53038,68.583298
23,282-3-D-SAPU,282-3,SAPU,49,26,10,0,9,0,0,0,,,,,,,,571.732475,West,26B,Low Shrub,Low Shrub-Tussock Tundra,Clay Loam,Mesic,0,823.876221,27,3.830761,-149.53038,68.583298
23,282-4-A-SAPU,282-4,SAPU,63,30,12,0,15,0,0,0,,,,,,,,597.547448,West,26B,Tussock Tundra (Low shrub or Herbaceous),Low Shrub-Tussock Tundra,Clay Loam,Mesic,0,823.620117,358,4.137664,-149.531178,68.583423
23,282-4-A-BENA,282-4,BENA,52,15,7,0,6,0,0,0,,,,,,,,597.547448,West,26B,Tussock Tundra (Low shrub or Herbaceous),Low Shrub-Tussock Tundra,Clay Loam,Mesic,0,823.620117,358,4.137664,-149.531178,68.583423
23,282-4-B-SAPU,282-4,SAPU,56,27,11,0,12,0,0,0,,,,,,,,597.547448,West,26B,Tussock Tundra (Low shrub or Herbaceous),Low Shrub-Tussock Tundra,Clay Loam,Mesic,0,823.620117,358,4.137664,-149.531178,68.583423
23,282-4-B-BENA,282-4,BENA,27,18,8,0,6,0,0,0,,,,,,,,597.547448,West,26B,Tussock Tundra (Low shrub or Herbaceous),Low Shrub-Tussock Tundra,Clay Loam,Mesic,0,823.620117,358,4.137664,-149.531178,68.583423
23,282-4-C-SAPU,282-4,SAPU,45,23,12,0,10,0,0,0,,,,,,,,597.547448,West,26B,Tussock Tundra (Low shrub or Herbaceous),Low Shrub-Tussock Tundra,Clay Loam,Mesic,0,823.620117,358,4.137664,-149.531178,68.583423
23,282-4-C-BENA,282-4,BENA,38,12,6,0,9,0,0,0,,,,,,,,597.547448,West,26B,Tussock Tundra (Low shrub or Herbaceous),Low Shrub-Tussock Tundra,Clay Loam,Mesic,0,823.620117,358,4.137664,-149.531178,68.583423
23,282-4-D-SAPU,282-4,SAPU,59,31,18,0,12,0,0,0,,,,,,,,597.547448,West,26B,Tussock Tundra (Low shrub or Herbaceous),Low Shrub-Tussock Tundra,Clay Loam,Mesic,0,823.620117,358,4.137664,-149.531178,68.583423
23,282-4-D-BENA,282-4,BENA,36,13,5,0,5,0,0,0,,,,,,,,597.547448,West,26B,Tussock Tundra (Low shrub or Herbaceous),Low Shrub-Tussock Tundra,Clay Loam,Mesic,0,823.620117,358,4.137664,-149.531178,68.583423
