"","ShrubID","Year","RingWidth","RWI_Spline","RWI_NegExp","BAI","Age","Estab","Section","SiteID","Species","StemLength","StemHeight","StemDiam","CanopyCover","Twigs","Moose","Hare","Ptarmagin","PropMoose","PropHare","PropPtarmagin","PropMoose_S","PropHare_S","PropPtarmagin_S","PropBrowse_S","Bin_Moose","Bin_Hare","Bin_Ptarmagin","Binary_Browse","MooseFeces","HareFeces","PtarmaginFeces","MooseFeces_S","HareFeces _S","PtarmaginFeces_S","DistToRoad","RoadSide","GMU","VegCoverGIS","VegCoverOBS","SoilText","SoilMoist","LastBurn","Elevation","Aspect","Slope","X_Cord","Y_Cord"
"1509","209-4-B-SAPU",2014,0.15425,1.28211499896382,0.988638018936635,3.21077661065761,17,1997,16,"209-4","SAPU",67,54,11,11,16,0,0,2,0,0,0.125,0.006097561,0.006097561,0.012195122,0.024390244,NA,NA,"Ptarmagin",1,0,0,0,1,5,1,738.024448,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,561.090881,296,18.584587,-149.691928,67.656444
"1510","209-4-C-BENA",2014,0.03125,0.480984782555171,0.238630940205904,0.714000561606099,23,1991,16,"209-4","BENA",57,38,10,0,7,0,0,0,0,0,0,0.006097561,0.006097561,0.012195122,0.024390244,NA,NA,NA,0,0,0,0,1,5,1,738.024448,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,561.090881,296,18.584587,-149.691928,67.656444
"1511","209-4-D-BENA",2014,0.045,1.39165153838474,0.61062456074549,0.960809018427446,42,1972,16,"209-4","BENA",71,50,9,0,8,0,0,0,0,0,0,0.006097561,0.006097561,0.012195122,0.024390244,NA,NA,NA,0,0,0,0,1,5,1,738.024448,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,561.090881,296,18.584587,-149.691928,67.656444
"1512","222-1-A-SAGL",2014,0.438,1.60497989671406,1.24964336661912,10.3387081044031,8,2006,17,"222-1","SAGL",78,49,13,0,27,1,11,0,0.037037037,0.407407407,0,0.012295082,0.254098361,0,0.266393443,"Moose","Hare",NA,1,2,18,0,3,41,0,769.468544,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,669.484009,287,15.029548,-149.809491,67.826198
"1513","222-1-B-BENA",2014,0.062,0.68192947686853,0.343758885413705,2.62620181239777,34,1980,17,"222-1","BENA",63,58,19,0,9,0,2,0,0,0.222222222,0,0.012295082,0.254098361,0,0.266393443,NA,"Hare",NA,1,2,18,0,3,41,0,769.468544,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,669.484009,287,15.029548,-149.809491,67.826198
"1514","222-1-C-SAGL",2014,0.04025,0.308032832477248,0.165868232627621,1.2389167117238,15,1999,17,"222-1","SAGL",74,60,14,0,25,0,7,0,0,0.28,0,0.012295082,0.254098361,0,0.266393443,NA,"Hare",NA,1,2,18,0,3,41,0,769.468544,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,669.484009,287,15.029548,-149.809491,67.826198
"1515","222-1-D-BENA",2014,0.01775,0.50899039541904,0.174526165987451,0.429642051459991,33,1981,17,"222-1","BENA",78,38,9,0,9,0,2,0,0,0.222222222,0,0.012295082,0.254098361,0,0.266393443,NA,"Hare",NA,1,2,18,0,3,41,0,769.468544,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,669.484009,287,15.029548,-149.809491,67.826198
"1516","222-2-A-BENA",2014,0.17525,1.20092362378553,1.18783055198973,4.69397198250164,28,1986,17,"222-2","BENA",81,59,12,0,9,0,0,0,0,0,0,0.012295082,0.254098361,0,0.266393443,NA,NA,NA,0,3,13,0,3,41,0,794.735172,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,676.198608,282,15.59229,-149.808768,67.826375
"1517","222-2-B-SAGL",2014,0.189,1.21955963519509,0.720439124799878,8.02319566827846,20,1994,17,"222-2","SAGL",106,74,19,0,21,0,10,0,0,0.476190476,0,0.012295082,0.254098361,0,0.266393443,NA,"Hare",NA,1,3,13,0,3,41,0,794.735172,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,676.198608,282,15.59229,-149.808768,67.826375
"1518","222-2-C-SAGL",2014,0.09,0.449990704957961,0.319165580182529,2.58172942679356,12,2002,17,"222-2","SAGL",67,53,14,0,18,0,8,0,0,0.444444444,0,0.012295082,0.254098361,0,0.266393443,NA,"Hare",NA,1,3,13,0,3,41,0,794.735172,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,676.198608,282,15.59229,-149.808768,67.826375
"1519","222-2-D-BENA",2014,0.12275,0.966378135223776,0.627539351540428,2.61968438208836,14,2000,17,"222-2","BENA",62,59,8,0,6,0,1,0,0,0.166666667,0,0.012295082,0.254098361,0,0.266393443,NA,"Hare",NA,1,3,13,0,3,41,0,794.735172,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,676.198608,282,15.59229,-149.808768,67.826375
"1520","222-3-A-BENA",2014,0.10375,1.69697150011909,0.875786745649759,4.27152830155873,52,1962,17,"222-3","BENA",126,65,16,0,21,0,3,0,0,0.142857143,0,0.012295082,0.254098361,0,0.266393443,NA,"Hare",NA,1,2,11,1,3,41,0,778.440723,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,672.469177,278,13.422374,-149.809021,67.826615
"1521","222-3-B-BENA",2014,0.382,1.52910381343215,2.12591304347826,5.44000068851201,11,2003,17,"222-3","BENA",70,62,8,0,8,0,0,0,0,0,0,0.012295082,0.254098361,0,0.266393443,NA,NA,NA,0,2,11,1,3,41,0,778.440723,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,672.469177,278,13.422374,-149.809021,67.826615
"1522","222-3-B-SAGL",2014,0.06675,0.565788497051503,0.335058823529412,1.87551608797754,19,1995,17,"222-3","SAGL",90,74,14,0,22,0,5,0,0,0.227272727,0,0.012295082,0.254098361,0,0.266393443,NA,"Hare",NA,1,2,11,1,3,41,0,778.440723,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,672.469177,278,13.422374,-149.809021,67.826615
"1523","222-3-D-SAGL",2014,0.07825,1.04258099056984,0.506472491909385,1.99877922463471,21,1993,17,"222-3","SAGL",89,75,11,0,18,1,6,0,0.055555556,0.333333333,0,0.012295082,0.254098361,0,0.266393443,"Moose","Hare",NA,1,2,11,1,3,41,0,778.440723,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,672.469177,278,13.422374,-149.809021,67.826615
"1524","222-4-A-SAGL",2014,0.17425,0.570635573765495,0.497693068219268,3.70290278015255,8,2006,17,"222-4","SAGL",84,77,12,0,11,0,2,0,0,0.181818182,0,0.012295082,0.254098361,0,0.266393443,NA,"Hare",NA,1,0,15,0,3,41,0,805.061274,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,678.755371,278,16.631924,-149.808355,67.826658
"1525","222-4-C-BENA",2014,0.16775,0.867308652860451,0.742401561991539,3.22696602299972,12,2002,17,"222-4","BENA",92,74,9,12,11,0,1,0,0,0.090909091,0,0.012295082,0.254098361,0,0.266393443,NA,"Hare",NA,1,0,15,0,3,41,0,805.061274,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,678.755371,278,16.631924,-149.808355,67.826658
"1526","222-4-C-SAGL",2014,0.07325,0.539350307535469,0.499148211243612,1.82515243074968,23,1991,17,"222-4","SAGL",71,66,12,8,15,1,4,0,0.066666667,0.266666667,0,0.012295082,0.254098361,0,0.266393443,"Moose","Hare",NA,1,0,15,0,3,41,0,805.061274,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,678.755371,278,16.631924,-149.808355,67.826658
"1527","222-4-D-BENA",2014,0.11825,0.876579374650841,0.766509115462525,2.36334770031503,19,1995,17,"222-4","BENA",107,70,8,0,14,0,0,0,0,0,0,0.012295082,0.254098361,0,0.266393443,NA,NA,NA,0,0,15,0,3,41,0,805.061274,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,678.755371,278,16.631924,-149.808355,67.826658
"1528","235-1-A-BENA",2014,0.078,0.869630546243858,0.74784276126558,1.88880090156187,35,1979,18,"235-1","BENA",59,29,10,0,18,0,0,0,0,0,0,0,0.075630252,0.067226891,0.142857143,NA,NA,NA,0,0,5,0,0,11,0,477.732622,"East","24A","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,813.776917,295,20.303024,-149.727576,68.004859
"1529","235-1-B-BENA",2014,0.12125,0.81929312587404,0.812950086913335,2.59014791335747,22,1992,18,"235-1","BENA",42,18,10,0,10,0,1,0,0,0.1,0,0,0.075630252,0.067226891,0.142857143,NA,"Hare",NA,1,0,5,0,0,11,0,477.732622,"East","24A","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,813.776917,295,20.303024,-149.727576,68.004859
"1530","235-1-C-SAPU",2014,0.1405,1.02063142980006,0.51983556012333,4.02175931557727,13,2001,18,"235-1","SAPU",53,45,12,20,23,0,3,5,0,0.130434783,0.217391304,0,0.075630252,0.067226891,0.142857143,NA,"Hare","Ptarmagin",1,0,5,0,0,11,0,477.732622,"East","24A","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,813.776917,295,20.303024,-149.727576,68.004859
"1531","235-1-D-SAPU",2014,0.29875,1.05180933742104,0.964033613445378,5.44289075740377,7,2007,18,"235-1","SAPU",57,50,12,0,12,0,1,3,0,0.083333333,0.25,0,0.075630252,0.067226891,0.142857143,NA,"Hare","Ptarmagin",1,0,5,0,0,11,0,477.732622,"East","24A","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,813.776917,295,20.303024,-149.727576,68.004859
"1532","235-2-A-BENA",2014,0.213,1.25882317133025,1.06478984410972,4.28629948116729,14,2000,18,"235-2","BENA",71,49,9,0,16,0,0,0,0,0,0,0,0.075630252,0.067226891,0.142857143,NA,NA,NA,0,0,0,0,0,11,0,510.631222,"East","24A","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,828.022217,289,26.243103,-149.726481,68.004961
"1533","235-2-B-BENA",2014,0.133,2.05681017297826,1.58766476000995,2.30538708300216,31,1983,18,"235-2","BENA",54,38,8,0,9,0,0,0,0,0,0,0,0.075630252,0.067226891,0.142857143,NA,NA,NA,NA,0,0,0,0,11,0,510.631222,"East","24A","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,828.022217,289,26.243103,-149.726481,68.004961
"1534","235-2-B-SAPU",2014,0.07325,0.810171802772866,0.480998112123451,1.30461723158741,15,1999,18,"235-2","SAPU",50,47,10,6,17,0,0,3,0,0,0.176470588,0,0.075630252,0.067226891,0.142857143,NA,NA,"Ptarmagin",1,0,0,0,0,11,0,510.631222,"East","24A","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,828.022217,289,26.243103,-149.726481,68.004961
"1535","235-2-C-BENA",2014,0.013,0.340997417525957,0.137355146557601,0.238366771794799,26,1988,18,"235-2","BENA",58,33,8,0,9,0,2,0,0,0.222222222,0,0,0.075630252,0.067226891,0.142857143,NA,"Hare",NA,1,0,0,0,0,11,0,510.631222,"East","24A","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,828.022217,289,26.243103,-149.726481,68.004961
"1536","235-2-C-SAPU",2014,0.196,0.945181968794412,0.67982924226254,3.68035066093921,8,2006,18,"235-2","SAPU",57,49,11,12,16,0,1,1,0,0.0625,0.0625,0,0.075630252,0.067226891,0.142857143,NA,"Hare","Ptarmagin",1,0,0,0,0,11,0,510.631222,"East","24A","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,828.022217,289,26.243103,-149.726481,68.004961
"1537","235-3-B-BENA",2014,0.062,0.886032072876475,0.521459492888064,1.56426809726074,29,1985,18,"235-3","BENA",59,31,10,0,15,0,0,0,0,0,0,0,0.075630252,0.067226891,0.142857143,NA,NA,NA,0,0,1,0,0,11,0,482.982181,"East","24A","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,817.546387,298,18.704132,-149.726784,68.005244
"1538","235-3-B-SAPU",2014,0.129,1.08689326678186,0.793214948316989,3.64009429267611,24,1990,18,"235-3","SAPU",47,41,14,0,11,0,1,4,0,0.090909091,0.363636364,0,0.075630252,0.067226891,0.142857143,NA,"Hare","Ptarmagin",1,0,1,0,0,11,0,482.982181,"East","24A","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,817.546387,298,18.704132,-149.726784,68.005244
"1539","235-3-C-BENA",2014,0.1385,0.660025116097258,0.765341735336888,2.07025615164056,14,2000,18,"235-3","BENA",57,42,7,0,11,0,0,0,0,0,0,0,0.075630252,0.067226891,0.142857143,NA,NA,NA,0,0,1,0,0,11,0,482.982181,"East","24A","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,817.546387,298,18.704132,-149.726784,68.005244
"1540","235-3-D-SAPU",2014,0.4685,0.923968294828444,1.12412329272794,11.1432715537838,8,2006,18,"235-3","SAPU",71,62,14,11,23,0,6,0,0,0.260869565,0,0,0.075630252,0.067226891,0.142857143,NA,"Hare",NA,1,0,1,0,0,11,0,482.982181,"East","24A","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,817.546387,298,18.704132,-149.726784,68.005244
"1541","235-4-A-BENA",2014,0.12225,0.841764895403471,0.879005764581913,2.75265189845247,24,1990,18,"235-4","BENA",45,36,11,0,13,0,0,0,0,0,0,0,0.075630252,0.067226891,0.142857143,NA,NA,NA,0,0,0,0,0,11,0,503.848767,"East","24A","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,825.290771,293,20.728168,-149.726015,68.005351
"1542","235-4-A-SAPU",2014,0.12925,0.653505680135777,0.53071000855432,1.74652622061196,7,2007,18,"235-4","SAPU",57,38,9,0,10,0,3,0,0,0.3,0,0,0.075630252,0.067226891,0.142857143,NA,"Hare",NA,1,0,0,0,0,11,0,503.848767,"East","24A","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,825.290771,293,20.728168,-149.726015,68.005351
"1543","235-4-C-BENA",2014,0.1925,0.768617278138103,0.803212685821014,3.34339678468395,18,1996,18,"235-4","BENA",61,45,11,0,10,0,0,0,0,0,0,0,0.075630252,0.067226891,0.142857143,NA,NA,NA,0,0,0,0,0,11,0,503.848767,"East","24A","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,825.290771,293,20.728168,-149.726015,68.005351
"1544","235-4-C-SAPU",2014,0.10175,1.14627559387023,0.871054039593365,1.8604839598292,23,1991,18,"235-4","SAPU",41,39,10,0,15,0,0,0,0,0,0,0,0.075630252,0.067226891,0.142857143,NA,NA,NA,0,0,0,0,0,11,0,503.848767,"East","24A","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,825.290771,293,20.728168,-149.726015,68.005351
"1545","240-1-B-SAPU",2014,0.09725,0.698427086385836,0.446451223195409,2.27299156860697,14,2000,19,"240-1","SAPU",58,47,12,0,24,0,1,9,0,0.041666667,0.375,0.027131783,0.034883721,0.162790698,0.224806202,NA,"Hare","Ptarmagin",1,0,1,0,0,7,4,395.986648,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1043.032227,75,23.365055,-149.606437,68.069578
"1546","240-1-C-BENA",2014,0.10175,0.61646787917339,0.362769969146383,1.52276628386003,8,2006,19,"240-1","BENA",52,36,9,0,17,0,0,0,0,0,0,0.027131783,0.034883721,0.162790698,0.224806202,NA,NA,NA,0,0,1,0,0,7,4,395.986648,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1043.032227,75,23.365055,-149.606437,68.069578
"1547","240-1-D-BENA",2014,0.10125,0.710538186484534,0.681474003028773,1.54232073463322,15,1999,19,"240-1","BENA",70,38,7,0,13,0,0,0,0,0,0,0.027131783,0.034883721,0.162790698,0.224806202,NA,NA,NA,0,0,1,0,0,7,4,395.986648,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1043.032227,75,23.365055,-149.606437,68.069578
"1548","240-1-D-SAPU",2014,0.09775,0.79451050039916,0.271990539459497,3.99809036017558,15,1999,19,"240-1","SAPU",115,81,18,0,57,3,0,19,0.052631579,0,0.333333333,0.027131783,0.034883721,0.162790698,0.224806202,"Moose",NA,"Ptarmagin",1,0,1,0,0,7,4,395.986648,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1043.032227,75,23.365055,-149.606437,68.069578
"1549","240-2-A-BENA",2014,0.11525,0.92913059915465,0.697841253126234,2.45328600020016,18,1996,19,"240-2","BENA",90,57,9,0,23,0,0,2,0,0,0.086956522,0.027131783,0.034883721,0.162790698,0.224806202,NA,NA,"Ptarmagin",1,0,0,0,0,7,4,426.292991,"West","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic",0,1048.270996,87,24.096361,-149.606886,68.069926
"1550","240-2-A-SAPU",2014,0.041,0.477529088785567,0.157945425361156,1.52402429536825,19,1995,19,"240-2","SAPU",59,51,16,0,29,0,0,11,0,0,0.379310345,0.027131783,0.034883721,0.162790698,0.224806202,NA,NA,"Ptarmagin",1,0,0,0,0,7,4,426.292991,"West","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic",0,1048.270996,87,24.096361,-149.606886,68.069926
"1551","240-2-C-SAPU",2014,0.24225,0.88761323611646,0.649137497906548,4.44967388377687,7,2007,19,"240-2","SAPU",79,51,12,0,22,0,2,3,0,0.090909091,0.136363636,0.027131783,0.034883721,0.162790698,0.224806202,NA,"Hare","Ptarmagin",1,0,0,0,0,7,4,426.292991,"West","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic",0,1048.270996,87,24.096361,-149.606886,68.069926
"1552","240-2-D-BENA",2014,0.0485,0.401898363057058,0.316206147159267,0.89028180493387,16,1998,19,"240-2","BENA",84,31,8,0,10,0,0,0,0,0,0,0.027131783,0.034883721,0.162790698,0.224806202,NA,NA,NA,0,0,0,0,0,7,4,426.292991,"West","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic",0,1048.270996,87,24.096361,-149.606886,68.069926
"1553","240-3-A-BENA",2014,0.298,1.12154123447378,1.2276816914464,4.25828118708625,10,2004,19,"240-3","BENA",66,43,8,0,18,0,0,0,0,0,0,0.027131783,0.034883721,0.162790698,0.224806202,NA,NA,NA,0,0,1,3,0,7,4,399.798137,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1034.808228,93,20.584356,-149.606025,68.07014
"1554","240-3-B-SAPU",2014,0.655,1.15720091346566,1.32048563736295,30.9494864206378,19,1995,19,"240-3","SAPU",122,81,25,0,57,1,3,7,0.01754386,0.052631579,0.122807018,0.027131783,0.034883721,0.162790698,0.224806202,"Moose","Hare","Ptarmagin",1,0,1,3,0,7,4,399.798137,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1034.808228,93,20.584356,-149.606025,68.07014
"1555","240-3-D-BENA",2014,0.0925,0.742932254262395,0.676240208877285,2.48170111670326,30,1984,19,"240-3","BENA",97,46,12,0,13,0,0,2,0,0,0.153846154,0.027131783,0.034883721,0.162790698,0.224806202,NA,NA,"Ptarmagin",1,0,1,3,0,7,4,399.798137,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1034.808228,93,20.584356,-149.606025,68.07014
"1556","240-3-D-SAPU",2014,0.31525,1.01321308142569,0.652294303797468,30.2412220145181,29,1985,19,"240-3","SAPU",167,110,47,0,149,7,11,21,0.046979866,0.073825503,0.140939597,0.027131783,0.034883721,0.162790698,0.224806202,"Moose","Hare","Ptarmagin",1,0,1,3,0,7,4,399.798137,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1034.808228,93,20.584356,-149.606025,68.07014
"1557","240-4-B-BENA",2014,0.0445,0.409598014833026,0.335698685298199,1.75394175372122,46,1968,19,"240-4","BENA",102,72,15,0,13,0,0,0,0,0,0,0.027131783,0.034883721,0.162790698,0.224806202,NA,NA,NA,0,0,2,0,0,7,4,431.079046,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1046.807861,94,24.616484,-149.606605,68.070368
"1558","240-4-B-SAPU",2014,0.153,1.88597317819913,0.580723871492477,7.08305992952478,23,1991,19,"240-4","SAPU",118,104,19,0,27,3,0,5,0.111111111,0,0.185185185,0.027131783,0.034883721,0.162790698,0.224806202,"Moose",NA,"Ptarmagin",1,0,2,0,0,7,4,431.079046,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1046.807861,94,24.616484,-149.606605,68.070368
"1559","240-4-D-BENA",2014,0.124,1.13035665534548,0.917419214448917,3.20917459475382,29,1985,19,"240-4","BENA",83,41,16,0,29,0,0,3,0,0,0.103448276,0.027131783,0.034883721,0.162790698,0.224806202,NA,NA,"Ptarmagin",1,0,2,0,0,7,4,431.079046,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1046.807861,94,24.616484,-149.606605,68.070368
"1560","240-4-D-SAPU",2014,0.111333333333333,0.920089009621501,0.339792645412367,4.55812407941791,16,1998,19,"240-4","SAPU",77,61,11,0,15,0,1,2,0,0.066666667,0.133333333,0.027131783,0.034883721,0.162790698,0.224806202,NA,"Hare","Ptarmagin",1,0,2,0,0,7,4,431.079046,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1046.807861,94,24.616484,-149.606605,68.070368
"1561","255-1-A-BENA",2014,0.1765,1.4748120005316,1.38240075852007,5.74452783079508,45,1969,20,"255-1","BENA",71,26,15,0,17,0,0,0,0,0,0,0,0.010344828,0.2,0.210344828,NA,NA,NA,0,0,0,0,0,4,4,585.543915,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,991.483582,331,1.701594,-149.392735,68.222633
"1562","255-1-B-BENA",2014,0.05375,0.819453485988308,0.419839875024409,0.831089683300799,15,1999,20,"255-1","BENA",41,27,7,0,12,0,0,0,0,0,0,0,0.010344828,0.2,0.210344828,NA,NA,NA,0,0,0,0,0,4,4,585.543915,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,991.483582,331,1.701594,-149.392735,68.222633
"1563","255-1-C-SAGL",2014,0.41225,2.06681568485913,2.0109756097561,14.4830207530474,25,1989,20,"255-1","SAGL",69,56,17,0,31,0,0,20,0,0,0.64516129,0,0.010344828,0.2,0.210344828,NA,NA,"Ptarmagin",1,0,0,0,0,4,4,585.543915,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,991.483582,331,1.701594,-149.392735,68.222633
"1564","255-1-D-SAGL",2014,0.084,1.55536751977259,0.503496503496504,1.74684489591676,16,1998,20,"255-1","SAGL",42,37,10,0,21,0,0,8,0,0,0.380952381,0,0.010344828,0.2,0.210344828,NA,NA,"Ptarmagin",1,0,0,0,0,4,4,585.543915,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,991.483582,331,1.701594,-149.392735,68.222633
"1565","255-2-A-SAPU",2014,0.02675,0.227670953138026,0.148228774985157,0.559879523808128,16,1998,20,"255-2","SAPU",51,48,12,0,26,0,0,5,0,0,0.192307692,0,0.010344828,0.2,0.210344828,NA,NA,"Ptarmagin",1,0,1,1,0,4,4,631.079496,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,993.382141,286,2.676414,-149.39171,68.222788
"1566","255-2-C-BENA",2014,0.079,1.68238354093729,1.06605113636364,1.30967657020647,33,1981,20,"255-2","BENA",65,27,8,0,20,0,0,0,0,0,0,0,0.010344828,0.2,0.210344828,NA,NA,NA,0,0,1,1,0,4,4,631.079496,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,993.382141,286,2.676414,-149.39171,68.222788
"1567","255-2-D-BENA",2014,0.15925,0.941980442944714,1.01158704420734,3.67556896057091,25,1989,20,"255-2","BENA",60,32,10,0,11,0,0,0,0,0,0,0,0.010344828,0.2,0.210344828,NA,NA,NA,0,0,1,1,0,4,4,631.079496,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,993.382141,286,2.676414,-149.39171,68.222788
"1568","255-2-D-SAPU",2014,0.23,0.870278018024348,0.768828998224172,4.98715267386765,11,2003,20,"255-2","SAPU",71,55,12,0,22,0,1,5,0,0.045454545,0.227272727,0,0.010344828,0.2,0.210344828,NA,"Hare","Ptarmagin",1,0,1,1,0,4,4,631.079496,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,993.382141,286,2.676414,-149.39171,68.222788
"1569","255-3-A-BENA",2014,0.2775,1.59087749170832,1.7243070885455,4.53331819913007,14,2000,20,"255-3","BENA",61,31,7,0,17,0,0,0,0,0,0,0,0.010344828,0.2,0.210344828,NA,NA,NA,0,0,1,0,0,4,4,600.399561,"East","26B","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Gravel","Mesic - Xeric",0,990.277893,304,2.837043,-149.392647,68.223106
"1570","255-3-A-SAPU",2014,0.07375,1.02536249187398,0.555874160249058,1.29695645790163,18,1996,20,"255-3","SAPU",54,46,9,0,20,0,0,3,0,0,0.15,0,0.010344828,0.2,0.210344828,NA,NA,"Ptarmagin",1,0,1,0,0,4,4,600.399561,"East","26B","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Gravel","Mesic - Xeric",0,990.277893,304,2.837043,-149.392647,68.223106
"1571","255-3-C-SAPU",2014,0.04,0.973657326862502,0.247005063603804,0.985706110990334,20,1994,20,"255-3","SAPU",48,42,12,0,11,0,0,3,0,0,0.272727273,0,0.010344828,0.2,0.210344828,NA,NA,"Ptarmagin",1,0,1,0,0,4,4,600.399561,"East","26B","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Gravel","Mesic - Xeric",0,990.277893,304,2.837043,-149.392647,68.223106
"1572","255-3-D-BENA",2014,0.2925,1.08917338473758,1.34959215621653,4.48293097995731,9,2005,20,"255-3","BENA",53,42,6,0,12,0,0,1,0,0,0.083333333,0,0.010344828,0.2,0.210344828,NA,NA,"Ptarmagin",1,0,1,0,0,4,4,600.399561,"East","26B","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Gravel","Mesic - Xeric",0,990.277893,304,2.837043,-149.392647,68.223106
"1573","255-4-A-SAPU",2014,0.062,0.886727984183122,0.450859409431468,1.73508905620703,28,1986,20,"255-4","SAPU",72,61,14,0,18,0,2,3,0,0.111111111,0.166666667,0,0.010344828,0.2,0.210344828,NA,"Hare","Ptarmagin",1,0,0,2,0,4,4,644.564014,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,993.003235,239,7.430982,-149.391619,68.223199
