"","ShrubID","Year","RingWidth","RWI_Spline","RWI_NegExp","BAI","Age","Estab","Section","SiteID","Species","StemLength","StemHeight","StemDiam","CanopyCover","Twigs","Moose","Hare","Ptarmagin","PropMoose","PropHare","PropPtarmagin","PropMoose_S","PropHare_S","PropPtarmagin_S","PropBrowse_S","Bin_Moose","Bin_Hare","Bin_Ptarmagin","Binary_Browse","MooseFeces","HareFeces","PtarmaginFeces","MooseFeces_S","HareFeces _S","PtarmaginFeces_S","DistToRoad","RoadSide","GMU","VegCoverGIS","VegCoverOBS","SoilText","SoilMoist","LastBurn","Elevation","Aspect","Slope","X_Cord","Y_Cord","resid","resid_ll"
"2469","235-3-B-BENA",2002,0.111,1.14601605574553,0.933580705009276,1.98053697784302,17,1985,18,"235-3","BENA",59,31,10,0,15,0,0,0,0,0,0,0,0.075630252,0.067226891,0.142857143,NA,NA,NA,0,0,1,0,0,11,0,482.982181,"East","24A","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,817.546387,298,18.704132,-149.726784,68.005244,0.208165292128871,0.217894218823498
"2470","235-4-A-BENA",2002,0.06475,0.707525994661789,0.465567470402281,0.815147278681076,12,1990,18,"235-4","BENA",45,36,11,0,13,0,0,0,0,0,0,0,0.075630252,0.067226891,0.142857143,NA,NA,NA,0,0,0,0,0,11,0,503.848767,"East","24A","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,825.290771,293,20.728168,-149.726015,68.005351,-0.695091682518667,-0.70557352760037
"2471","235-4-C-BENA",2002,0.0665,0.572908865211441,0.493903087903418,0.377093220192017,6,1996,18,"235-4","BENA",61,45,11,0,10,0,0,0,0,0,0,0,0.075630252,0.067226891,0.142857143,NA,NA,NA,0,0,0,0,0,11,0,503.848767,"East","24A","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,825.290771,293,20.728168,-149.726015,68.005351,-1.48457105667475,-1.54752103626996
"2472","240-2-A-BENA",2002,0.1335,0.794805681104629,0.808345399499803,1.00824389668719,6,1996,19,"240-2","BENA",90,57,9,0,23,0,0,2,0,0,0.086956522,0.027131783,0.034883721,0.162790698,0.224806202,NA,NA,"Ptarmagin",1,0,0,0,0,7,4,426.292991,"West","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic",0,1048.270996,87,24.096361,-149.606886,68.069926,-0.501098101608139,-0.564048081203344
"2473","240-3-D-BENA",2002,0.0895,0.812965527022599,0.654308093994778,1.59902824917638,18,1984,19,"240-3","BENA",97,46,12,0,13,0,0,2,0,0,0.153846154,0.027131783,0.034883721,0.162790698,0.224806202,NA,NA,"Ptarmagin",1,0,1,3,0,7,4,399.798137,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1034.808228,93,20.584356,-149.606025,68.07014,-0.00270611751745753,0.00978298908804498
"2474","240-4-B-BENA",2002,0.06525,0.414320710545977,0.502615915964448,1.83685447068522,34,1968,19,"240-4","BENA",102,72,15,0,13,0,0,0,0,0,0,0.027131783,0.034883721,0.162790698,0.224806202,NA,NA,NA,0,0,2,0,0,7,4,431.079046,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1046.807861,94,24.616484,-149.606605,68.070368,0.185560343918723,0.213651918878251
"2475","240-4-D-BENA",2002,0.07075,0.681724103390703,0.523446850179523,1.30065489785307,17,1985,19,"240-4","BENA",83,41,16,0,29,0,0,3,0,0,0.103448276,0.027131783,0.034883721,0.162790698,0.224806202,NA,NA,"Ptarmagin",1,0,2,0,0,7,4,431.079046,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1046.807861,94,24.616484,-149.606605,68.070368,-0.212334811541579,-0.202605884846952
"2476","255-1-A-BENA",2002,0.1485,1.08110418878828,1.25793157225659,3.19244090148447,33,1969,20,"255-1","BENA",71,26,15,0,17,0,0,0,0,0,0,0,0.010344828,0.2,0.210344828,NA,NA,NA,0,0,0,0,0,4,4,585.543915,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,991.483582,331,1.701594,-149.392735,68.222633,0.735191060338278,0.763322191443824
"2477","255-2-C-BENA",2002,0.1035,1.32193534121292,1.39666193181818,1.31573905862974,21,1981,20,"255-2","BENA",65,27,8,0,20,0,0,0,0,0,0,0,0.010344828,0.2,0.210344828,NA,NA,NA,0,0,1,1,0,4,4,631.079496,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,993.382141,286,2.676414,-149.39171,68.222788,-0.188402192214268,-0.169408901834911
"2478","255-2-D-BENA",2002,0.09375,0.742448411159686,0.720258479056226,0.856697590418373,13,1989,20,"255-2","BENA",60,32,10,0,11,0,0,0,0,0,0,0,0.010344828,0.2,0.210344828,NA,NA,NA,0,0,1,1,0,4,4,631.079496,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,993.382141,286,2.676414,-149.39171,68.222788,-0.642275004387409,-0.647650252232655
"2479","255-4-B-BENA",2002,0.23625,1.16198200300439,1.34911243601273,2.07129817865385,6,1996,20,"255-4","BENA",49,32,10,0,25,0,0,0,0,0,0,0,0.010344828,0.2,0.210344828,NA,NA,NA,0,0,0,2,0,4,4,644.564014,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,993.003235,239,7.430982,-149.391619,68.223199,0.218867347165152,0.155917367569947
"2480","255-4-D-BENA",2002,0.0715,1.33986396339614,1.42137025204118,0.67173769738506,25,1977,20,"255-4","BENA",56,29,5,0,12,0,0,0,0,0,0,0,0.010344828,0.2,0.210344828,NA,NA,NA,0,0,0,2,0,4,4,644.564014,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,993.003235,239,7.430982,-149.391619,68.223199,-0.848286072671383,-0.823817633633719
"2481","261-1-C-BENA",2002,0.0333333333333333,0.463262856560587,0.482820523204178,0.500001871667682,26,1976,21,"261-1","BENA",52,23,10,0,13,0,0,0,0,0,0,0.007017544,0,0.087719298,0.094736842,NA,NA,NA,0,0,0,0,0,0,2,356.206777,"East","26B","Dwarf Shrub","Low Shrub","Sandy Loam","Mesic",0,883.832947,287,13.943512,-149.352299,68.301689,-1.1404416652228,-1.11505226980365
"2482","261-1-D-BENA",2002,0.046,0.572340007344195,0.418689320388349,0.673070518068345,13,1989,21,"261-1","BENA",59,19,9,0,15,0,0,0,0,0,0,0.007017544,0,0.087719298,0.094736842,NA,NA,NA,0,0,0,0,0,0,2,356.206777,"East","26B","Dwarf Shrub","Low Shrub","Sandy Loam","Mesic",0,883.832947,287,13.943512,-149.352299,68.301689,-0.883509884889592,-0.888885132734838
"2483","261-2-B-BENA",2002,0.07475,0.678468558555692,0.534912718204489,1.33238969604331,16,1986,21,"261-2","BENA",66,25,12,0,19,0,0,0,0,0,0,0.007017544,0,0.087719298,0.094736842,NA,NA,NA,0,0,0,1,0,0,2,388.99561,"East","26B","Dwarf Shrub-Lichen","Low Shrub","Sandy Loam","Mesic",0,888.892761,295,13.025289,-149.351465,68.301786,-0.191329121563342,-0.18471577881824
"2484","261-2-C-BENA",2002,0.07675,0.655041527016803,0.5828191741813,1.16562099892106,11,1991,21,"261-2","BENA",37,18,8,0,13,0,0,0,0,0,0,0.007017544,0,0.087719298,0.094736842,NA,NA,NA,0,0,0,1,0,0,2,388.99561,"East","26B","Dwarf Shrub-Lichen","Low Shrub","Sandy Loam","Mesic",0,888.892761,295,13.025289,-149.351465,68.301786,-0.340551717956169,-0.356854685552603
"2485","261-3-D-BENA",2002,0.201333333333333,1.30894662427224,1.39897846455419,4.38791413902652,22,1980,21,"261-3","BENA",74,41,14,0,26,0,0,0,0,0,0,0.007017544,0,0.087719298,0.094736842,NA,NA,NA,0,0,0,1,0,0,2,380.53651,"East","26B","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic",0,884.224731,295,11.657486,-149.351558,68.302088,1.01915375200808,1.03981642517578
"2486","261-4-A-BENA",2002,0.05175,0.992205306378181,0.620896517247125,1.15702285252727,37,1965,21,"261-4","BENA",45,23,13,0,13,0,0,0,0,0,0,0.007017544,0,0.087719298,0.094736842,NA,NA,NA,0,0,0,0,0,0,2,405.679111,"East","26B","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,886.626587,308,9.946874,-149.350886,68.302265,-0.267342542190027,-0.239882459427655
"2487","261-4-B-BENA",2002,0.11975,0.853324789719216,0.947434667945337,1.48817577794768,16,1986,21,"261-4","BENA",71,30,12,0,13,0,0,0,0,0,0,0.007017544,0,0.087719298,0.094736842,NA,NA,NA,0,0,0,0,0,0,2,405.679111,"East","26B","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,886.626587,308,9.946874,-149.350886,68.302265,-0.0807521557146956,-0.0741388129695938
"2488","268-1-B-BENA",2002,0.03175,0.830260920197782,0.554360642705274,0.188943039818983,17,1985,22,"268-1","BENA",63,26,6,0,12,0,0,0,0,0,0,0.009118541,0.003039514,0.209726444,0.221884498,NA,NA,NA,0,0,1,2,0,1,16,212.091228,"West","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,818.738892,195,1.432166,-149.327109,68.400098,-2.14151240270476,-2.13178347601013
"2489","268-1-C-BENA",2002,0.0295,0.526484590684679,0.395075062101739,0.251988717540764,14,1988,22,"268-1","BENA",47,18,6,0,11,0,0,0,0,0,0,0.009118541,0.003039514,0.209726444,0.221884498,NA,NA,NA,0,0,1,2,0,1,16,212.091228,"West","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,818.738892,195,1.432166,-149.327109,68.400098,-1.86287517712631,-1.86375233968429
"2490","268-2-A-BENA",2002,0.1005,1.27576189398444,0.937683127770616,0.560105129430563,12,1990,22,"268-2","BENA",60,23,9,0,24,0,0,0,0,0,0,0.009118541,0.003039514,0.209726444,0.221884498,NA,NA,NA,0,0,0,4,0,1,16,184.615387,"West","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,819.441162,203,1.359031,-149.326454,68.400307,-1.07033599223565,-1.08081783731735
"2491","268-4-C-BENA",2002,0.03275,0.645884742771103,0.457245620538723,0.403806378875032,23,1979,22,"268-4","BENA",58,32,8,0,18,0,0,0,0,0,0,0.009118541,0.003039514,0.209726444,0.221884498,NA,NA,NA,0,0,0,5,0,1,16,171.881056,"West","26B","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,820.486511,188,1.085947,-149.326166,68.400831,-1.36341950035401,-1.34129951058006
"2492","268-4-D-BENA",2002,0.145,1.34948029259735,1.74953780286076,1.40326304456059,14,1988,22,"268-4","BENA",57,23,7,0,15,0,0,0,0,0,0,0.009118541,0.003039514,0.209726444,0.221884498,NA,NA,NA,0,0,0,5,0,1,16,171.881056,"West","26B","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,820.486511,188,1.085947,-149.326166,68.400831,-0.145703942229359,-0.146581104787334
"2493","282-1-B-BENA",2002,0.159333333333333,1.28212990252218,1.50820358803976,1.6952312906856,13,1989,23,"282-1","BENA",41,18,8,0,9,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,577.316923,"West","26B","Tussock Tundra (Low shrub or Herbaceous)","Tussock Tundra","Clay Loam","Mesic",0,826.622314,26,2.82316,-149.530032,68.582817,0.0402144744655318,0.0348392266202858
"2494","282-1-D-BENA",2002,0.05775,1.52316340463011,0.450213715422458,0.629687676066301,12,1990,23,"282-1","BENA",74,20,11,0,15,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,577.316923,"West","26B","Tussock Tundra (Low shrub or Herbaceous)","Tussock Tundra","Clay Loam","Mesic",0,826.622314,26,2.82316,-149.530032,68.582817,-0.953236545287489,-0.963718390369193
"2495","282-2-A-BENA",2002,0.083,0.944045324318125,1.24621700879765,0.660876426183437,15,1987,23,"282-2","BENA",44,16,6,0,7,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,604.079816,"West","26B","Low Shrub","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,826.41803,354,3.355184,-149.530916,68.583004,-0.895592120645683,-0.892495669456296
"2496","282-2-B-BENA",2002,0.0885,1.77408588546315,1.28928199791883,0.68353909018827,11,1991,23,"282-2","BENA",27,18,6,0,5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,604.079816,"West","26B","Low Shrub","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,826.41803,354,3.355184,-149.530916,68.583004,-0.874277142488299,-0.890580110084733
"2497","282-3-B-BENA",2002,0.19525,1.49109819385627,2.17065036131184,1.51064091431442,8,1994,23,"282-3","BENA",31,18,7,0,8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,571.732475,"West","26B","Low Shrub","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,823.876221,27,3.830761,-149.53038,68.583298,-0.0905731981482115,-0.130226992416866
"2498","282-4-A-BENA",2002,0.0485,0.851493892879242,0.696620946723109,0.381603761844408,14,1988,23,"282-4","BENA",52,15,7,0,6,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,597.547448,"West","26B","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,823.620117,358,4.137664,-149.531178,68.583423,-1.44787669436345,-1.44875385692142
"2499","60-4-B-BENA",2002,0.205,1.60864337718983,1.53271028037383,3.10420770101207,12,1990,1,"60-4","BENA",95,NA,9,0,9,0,2,0,0,0.222222222,0,0.026548673,0.053097345,0,0.079646018,NA,"Hare",NA,1,0,1,0,0,8,0,1406.241796,"West","20F","Tall Shrub (Open-Closed)","Black Spruce Woodland","Silt Loam","Mesic",0,110.670654,252,1.181915,-149.840942,65.910317,0.64205330357875,0.631571458497047
"2500","72-1-C-BENA",2002,0.055,0.982354055937583,0.744327981955685,0.936422376237143,34,1968,2,"72-1","BENA",118,71,9,0,11,0,2,0,0,0.181818182,0,0.004716981,0.066037736,0,0.070754717,NA,"Hare",NA,1,0,0,0,0,3,0,895.937772,"West","20F","Tussock Tundra (Low shrub or Herbaceous)","Black Spruce Woodland","Clay Loam","Mesic",0,130.808105,148,1.606934,-150.14017,66.022623,-0.488182885618826,-0.460091310659298
"2501","72-1-D-BENA",2002,0.10175,0.976964995481172,1.09211548419396,2.71316914738031,46,1956,2,"72-1","BENA",65,41,8,7,4,0,0,0,0,0,0,0.004716981,0.066037736,0,0.070754717,NA,NA,NA,0,0,0,0,0,3,0,895.937772,"West","20F","Tussock Tundra (Low shrub or Herbaceous)","Black Spruce Woodland","Clay Loam","Mesic",0,130.808105,148,1.606934,-150.14017,66.022623,0.612829125728238,0.63470877126786
"2502","72-2-A-BENA",2002,0.06175,0.756964170264321,0.673869154798931,1.30736965945103,33,1969,2,"72-2","BENA",121,72,12,21,14,0,0,0,0,0,0,0.004716981,0.066037736,0,0.070754717,NA,NA,NA,0,0,0,0,0,3,0,855.94066,"West","20F","Tussock Tundra (Low shrub or Herbaceous)","Black Spruce Woodland","Clay Loam","Mesic",0,131.055786,179,2.125059,-150.13956,66.022889,-0.157577511598556,-0.12944638049301
"2503","72-3-D-BENA",2002,0.1055,1.14264081402249,1.69342776983216,1.96509604995062,46,1956,2,"72-3","BENA",104,47,11,0,9,0,0,0,0,0,0,0.004716981,0.066037736,0,0.070754717,NA,NA,NA,0,0,1,0,0,3,0,885.368743,"West","20F","Tussock Tundra (Low shrub or Herbaceous)","Black Spruce Woodland","Clay Loam","Mesic",0,132.401993,119,2.284806,-150.140609,66.023021,0.290252871514862,0.312132517054484
"2504","97-3-D-BENA",2002,0.0675,0.642911646299339,0.598702155949262,0.507559636104784,7,1995,4,"97-3","BENA",75,49,7,21,13,0,0,0,0,0,0,0,0,0.025,0.025,NA,NA,NA,0,0,0,0,1,0,1,924.995234,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Tall Shrub","Gravely Sand Loam","Mesic",2004,557.015015,71,7.919354,-150.432427,66.349149,-1.18434876964262,-1.23459356796423
"2505","102-3-B-BENA",2001,0.09475,0.510984169927729,0.561032139800661,1.58306169356313,21,1980,5,"102-3","BENA",72,NA,16,0,12,0,0,0,0,0,0,0.021327014,0,0.082938389,0.104265403,NA,NA,NA,0,0,0,0,0,0,1,939.238254,"West","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic",2004,424.339783,330,3.896938,-150.565669,66.401242,-0.00343996904069671,0.0155533213386606
"2506","111-1-A-BENA",2001,0.43075,1.82572899895329,2.55454588932995,5.69342334674959,13,1988,6,"111-1","BENA",45,37,7,0,7,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,640.914524,"West","24A","Tall Shrub (Open-Closed)","Low Shrub","Gravely Sand Loam","Mesic",0,512.854736,12,8.158982,-150.736683,66.498494,1.25170699814679,1.24633175030154
"2507","111-3-A-BENA",2001,0.031,0.449792248246762,0.327122835943941,0.321482317834497,14,1987,6,"111-3","BENA",108,46,7,0,11,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,664.632709,"West","24A","Tall Shrub (Open-Closed)","Low Shrub","Gravely Sand Loam","Mesic",0,511.257965,359,9.703425,-150.737553,66.498636,-1.61931694876622,-1.62019411132419
"2508","111-4-C-BENA",2001,0.150333333333333,1.24442186720296,1.45884745951701,1.60372611793892,9,1992,6,"111-4","BENA",51,30,7,0,13,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,707.594422,"West","24A","Tall Shrub (Open-Closed)","Low Shrub","Gravely Sand Loam","Mesic",0,515.006653,353,8.170983,-150.73833,66.498407,-0.0276769612887033,-0.0583544929470843
"2509","121-1-C-BENA",2001,0.072,1.77768831060556,0.935444724007748,0.958386821274716,29,1972,7,"121-1","BENA",60,36,11,0,11,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1394.51987,"East","24A","Tall Shrub (Open-Closed)","Low Shrub","Clay Loam","Mesic",2005,466.470276,61,7.209129,-150.675843,66.599029,-0.480500534213851,-0.453215998937868
"2510","121-1-D-BENA",2001,0.048,0.316925781146409,0.281353438764252,0.714021178307888,17,1984,7,"121-1","BENA",73,42,19,0,25,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1394.51987,"East","24A","Tall Shrub (Open-Closed)","Low Shrub","Clay Loam","Mesic",2005,466.470276,61,7.209129,-150.675843,66.599029,-0.81204537232687,-0.802316445632243
"2511","129-3-A-BENA",2001,0.0455,0.751324380872949,0.790751983525181,0.634450134179602,49,1952,8,"129-3","BENA",51,35,12,0,6,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1022.673056,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub-Tussock Tundra","Sandy Loam","Mesic - Hydric",2005,301.546051,352,6.265718,-150.646771,66.710061,-0.83098334239373,-0.8119272099746
"2512","129-4-D-BENA",2001,0.032,0.304612424377781,0.258391360632839,0.534070751110265,40,1961,8,"129-4","BENA",87,41,18,0,9,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1057.255538,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Tall Shrub","Sandy Loam","Mesic - Hydric",2005,303.823029,358,6.979915,-150.646167,66.709845,-1.03111820157546,-1.00496590929386
"2513","147-2-A-BENA",2001,0.174,1.13717510504047,1.82159214830971,1.18811578406847,6,1995,9,"147-2","BENA",89,56,6,61,9,0,0,0,0,0,0,0.252688172,0.016129032,0,0.268817204,NA,NA,NA,0,2,1,0,8,4,0,986.173835,"West","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic - Hydric",0,428.943481,147,8.698308,-150.484958,66.912025,-0.336939525460165,-0.399889505055371
"2514","147-3-A-BENA",2001,0.1035,1.23609071879266,1.01533353952023,0.654374114788669,11,1990,9,"147-3","BENA",107,63,8,18,8,1,0,0,0.125,0,0,0.252688172,0.016129032,0,0.268817204,"Moose",NA,NA,1,2,1,0,8,4,0,952.272152,"West","24A","White Spruce or Black Spruce (Woodland)","Black Spruce Woodland","Clay Loam","Mesic - Hydric",0,425.583191,170,6.572863,-150.484233,66.911912,-0.917881759356035,-0.934184726952468
"2515","147-3-C-BENA",2001,0.3465,1.15318059315885,2.095301445244,5.83523582088034,7,1994,9,"147-3","BENA",136,53,12,30,29,2,1,0,0.068965517,0.034482759,0,0.252688172,0.016129032,0,0.268817204,"Moose","Hare",NA,1,2,1,0,8,4,0,952.272152,"West","24A","White Spruce or Black Spruce (Woodland)","Black Spruce Woodland","Clay Loam","Mesic - Hydric",0,425.583191,170,6.572863,-150.484233,66.911912,1.25770697557258,1.20746217725098
"2516","147-4-D-BENA",2001,0.09975,1.37570982675997,1.3936282811177,0.883479275091144,15,1986,9,"147-4","BENA",94,47,7,14,7,0,0,0,0,0,0,0.252688172,0.016129032,0,0.268817204,NA,NA,NA,0,0,1,0,8,4,0,956.341518,"West","24A","Tall Shrub (Open-Closed)","Tall Shrub","Clay Loam","Mesic - Hydric",0,428.39856,129,7.52786,-150.483929,66.912191,-0.605291159472315,-0.602194708282928
"2517","151-1-D-BENA",2001,0.08925,0.87047800460065,0.684920243381023,1.88399131955876,17,1984,10,"151-1","BENA",90,67,12,0,8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,725.03173,"East","24A","White Spruce or Black Spruce (Open-Closed)","Low Shrub","Clay Loam","Mesic",0,471.29071,296,22.022722,-150.362735,66.958242,0.158189851950606,0.167918778645233
"2518","151-2-A-BENA",2001,0.093,0.543016826646337,0.488964346349745,0.588134419085891,6,1995,10,"151-2","BENA",119,71,11,0,4,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,1,0,0,1,0,0,737.726474,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,482.941345,297,25.566626,-150.361917,66.958285,-1.04010795631049,-1.1030579359057
"2519","151-2-B-BENA",2001,0.31375,1.29453732754545,1.29453732754545,2.28996873530697,6,1995,10,"151-2","BENA",142,91,14,0,17,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,1,0,0,1,0,0,737.726474,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,482.941345,297,25.566626,-150.361917,66.958285,0.319229961779901,0.256279982184696
"2520","151-3-C-BENA",2001,0.05475,0.33812962281697,0.364153985689812,1.19528627295075,15,1986,10,"151-3","BENA",86,51,13,0,9,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,698.113665,"East","24A","White Spruce or Black Spruce (Open-Closed)","Low Shrub","Clay Loam","Mesic",0,469.98999,301,21.5443,-150.36215,66.958641,-0.303017998591401,-0.299921547402014
"2521","151-4-A-BENA",2001,0.0595,0.70513736929174,0.59311282283643,0.681527685491809,15,1986,10,"151-4","BENA",65,36,9,0,8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,714.907956,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,485.466003,301,24.973797,-150.361301,66.958638,-0.864822118564493,-0.861725667375106
"2522","151-4-D-BENA",2001,0.092,0.608434931065272,0.666806049202035,1.04887725606872,8,1993,10,"151-4","BENA",83,56,8,0,9,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,714.907956,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,485.466003,301,24.973797,-150.361301,66.958638,-0.455386893341685,-0.495040687610339
"2523","158-2-C-BENA",2001,0.0155,0.230631824338404,0.167743061616338,0.110488242830426,13,1988,11,"158-2","BENA",54,29,8,0,53,0,0,0,0,0,0,0,0,0.078688525,0.078688525,NA,NA,NA,0,0,0,1,0,0,1,1283.38641,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic - Xeric",2005,590.000549,54,15.617359,-150.286104,67.046812,-2.69045087514939,-2.69582612299463
"2524","173-1-A-BENA",2001,0.05,1.12343440992677,0.632754342431762,1.02981407184673,33,1968,12,"173-1","BENA",69,40,12,0,9,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,0,0,0,4,0,0,1301.486525,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,349.871613,358,2.901099,-150.191497,67.228159,-0.396216463565108,-0.368085332459562
"2525","173-1-B-BENA",2001,0.087,0.598727615629568,0.61330902461258,1.13618525750463,11,1990,12,"173-1","BENA",101,53,11,0,7,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,0,0,0,4,0,0,1301.486525,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,349.871613,358,2.901099,-150.191497,67.228159,-0.366129323446956,-0.382432291043389
"2526","173-2-A-BENA",2001,0.06775,0.67826771725192,0.860772895712017,1.62532161254106,42,1959,12,"173-2","BENA",94,43,12,0,6,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,2,0,0,4,0,0,1323.706943,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Clay Loam","Mesic",0,348.371155,13,2.823825,-150.190835,67.228457,0.0880154636156689,0.112969407260435
"2527","173-3-B-BENA",2001,0.0555,1.2572503283298,0.619983450558544,1.48570786056874,36,1965,12,"173-3","BENA",70,51,14,0,9,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,0,0,0,4,0,0,1278.311889,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,347.24527,24,1.739254,-150.191816,67.228627,-0.0204019080270105,0.00734934809351984
"2528","173-4-B-BENA",2001,0.14375,0.762079064390943,0.837687129508691,3.13537328188339,11,1990,12,"173-4","BENA",124,71,14,0,12,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,1,0,0,4,0,0,1308.377258,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,346.165253,355,1.872125,-150.190975,67.22891,0.648942526938713,0.63263955934228
